,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
61,"Helen Mirren, Om Puri, Manish Dayal, Charlotte Le Bon",Nominated for 1 Golden Globe. Another 2 wins & 3 nominations.,"$46,214,579","USA, United Arab Emirates, India",02 Dec 2014,Lasse Hallström,"Comedy, Drama","English, French, Hindi",55,The Kadam family leaves India for France where they open a restaurant directly across the road from Madame Mallory's Michelin-starred eatery.,https://ia.media-imdb.com/images/M/MV5BMTQ3Mjg2MTE4M15BMl5BanBnXkFtZTgwMzcyNDMwMjE@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",08 Aug 2014,True,122 min,The Hundred-Foot Journey,movie,http://100footjourneymovie.com/,"Steven Knight (screenplay by), Richard C. Morais (novel)",2014,tt2980648,7.3,"63,692"
62,"Idris Elba, Taraji P. Henson, Leslie Bibb, Kate del Castillo",2 wins & 2 nominations.,"$42,428,931",USA,06 Jan 2015,Sam Miller,"Crime, Thriller",English,26,An unstable escaped convict terrorizes a woman who is alone with her two children.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzk0OTc3MDM5MF5BMl5BanBnXkFtZTgwOTMzMDMzMjE@._V1_SX300.jpg,Sony/Screen Gems,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",12 Sep 2014,True,84 min,No Good Deed,movie,http://sites.sonypictures.com/nogooddeed/teaser/,Aimee Lagos,2014,tt2011159,5.6,"14,668"
63,"David Oyelowo, Carmen Ejogo, Jim France, Trinity Simone",Won 1 Oscar. Another 58 wins & 88 nominations.,N/A,"UK, USA, France",05 May 2015,Ava DuVernay,"Biography, Drama, History",English,89,"A chronicle of Dr. Martin Luther King, Jr.'s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama, in 1965.",https://ia.media-imdb.com/images/M/MV5BZGZkNzFkYTgtYTBkZC00M2MzLWJhNzUtMGE4YzRhYmU2Zjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",09 Jan 2015,True,128 min,Selma,movie,http://www.selmamovie.com/,Paul Webb,2014,tt1020072,7.5,"73,295"
64,"Ricky Gervais, Ty Burrell, Tina Fey, Steve Whitmire",3 wins & 11 nominations.,"$46,429,909",USA,12 Aug 2014,James Bobin,"Adventure, Comedy, Crime","English, German",61,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",https://ia.media-imdb.com/images/M/MV5BMTA2OTc0MzAxMDVeQTJeQWpwZ15BbWU4MDUyOTgxNDIx._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",21 Mar 2014,True,107 min,Muppets Most Wanted,movie,http://muppets.disney.com/muppets-most-wanted,"James Bobin, Nicholas Stoller, Jim Henson (based on)",2014,tt2281587,6.4,"27,146"
65,"Olivia Cooke, Ana Coto, Daren Kagasoff, Bianca A. Santos",1 win.,"$43,513,891","Japan, USA",03 Feb 2015,Stiles White,"Horror, Thriller",English,38,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,https://ia.media-imdb.com/images/M/MV5BMTQ1NzcwMTU5MF5BMl5BanBnXkFtZTgwOTE5MzEyMjE@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",24 Oct 2014,True,89 min,Ouija,movie,http://www.ouijamovie.com/,"Juliet Snowden, Stiles White",2014,tt1204977,4.5,"40,537"
66,"Ben Kingsley, Jared Harris, Nick Frost, Richard Ayoade",Nominated for 1 Oscar. Another 8 wins & 59 nominations.,"$52,098,992",USA,20 Jan 2015,"Graham Annable, Anthony Stacchi","Animation, Adventure, Comedy",English,61,A young orphaned boy raised by underground cave-dwelling trash collectors tries to save his friends from an evil exterminator.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxODA5MDkyNV5BMl5BanBnXkFtZTgwMDMyNjkzMjE@._V1_SX300.jpg,Focus Features,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",26 Sep 2014,True,96 min,The Boxtrolls,movie,http://www.theboxtrolls.com/,"Irena Brignull (screenplay), Adam Pava (screenplay), Alan Snow (novel), Anthony Stacchi (story adapted by), Phil Dale (story adapted by), Vera Brosgol (additional writing)",2014,tt0787474,6.8,"47,607"
67,"Chris Pine, Keira Knightley, Kevin Costner, Kenneth Branagh",2 nominations.,"$43,003,831","USA, Russia",10 Jun 2014,Kenneth Branagh,"Action, Drama, Thriller","English, Russian",57,"Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",https://ia.media-imdb.com/images/M/MV5BMTY2MDkxNzYwNl5BMl5BanBnXkFtZTgwOTM2MjE5MDE@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",17 Jan 2014,True,105 min,Jack Ryan: Shadow Recruit,movie,http://www.ShadowRecruitMovie.com,"Adam Cozad, David Koepp, Tom Clancy (based on characters created by)",2014,tt1205537,6.2,"107,526"
68,"Chloë Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard",3 wins & 1 nomination.,N/A,USA,18 Nov 2014,R.J. Cutler,"Drama, Fantasy, Music",English,46,"Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NjkxODMyMF5BMl5BanBnXkFtZTgwODYwODQ5MTE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",22 Aug 2014,True,107 min,If I Stay,movie,http://www.ifistaymovie.com,"Shauna Cross (screenplay), Gayle Forman (novel)",2014,tt1355630,6.8,"98,896"
69,"Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman",Nominated for 1 Golden Globe. Another 3 wins & 28 nominations.,N/A,USA,27 Jan 2015,Jorge R. Gutiérrez,"Animation, Adventure, Comedy","English, Spanish",67,"Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears.",https://ia.media-imdb.com/images/M/MV5BMTkzOTgzNDYzOF5BMl5BanBnXkFtZTgwOTgxMTkyMjE@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",17 Oct 2014,True,95 min,The Book of Life,movie,http://www.bookoflifemovie.com/,"Jorge R. Gutiérrez (screenplay by), Doug Langdale (screenplay by)",2014,tt2262227,7.3,"55,872"
70,"Kevin Hart, Michael Ealy, Regina Hall, Joy Bryant",1 nomination.,"$39,477,140",USA,19 May 2014,Steve Pink,"Comedy, Romance",English,62,Follow two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3OTc4NDMzNF5BMl5BanBnXkFtZTgwNjQ2NzY3MDE@._V1_SX300.jpg,Sony Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",14 Feb 2014,True,100 min,About Last Night,movie,http://www.aboutlastnightmovie.com/,"Leslye Headland (screenplay by), Tim Kazurinsky (based on the screenplay by), Denise DeClue (based on the screenplay by), David Mamet (based upon ""Sexual Perversity in Chicago"" by)",2014,tt1826590,6.1,"19,059"
71,"Richard Armitage, Sarah Wayne Callies, Matt Walsh, Max Deacon",2 wins & 1 nomination.,"$40,613,055",USA,18 Nov 2014,Steven Quale,"Action, Thriller",English,44,"Storm trackers, thrill-seekers, and everyday townspeople document an unprecedented onslaught of tornadoes touching down in the town of Silverton.",https://ia.media-imdb.com/images/M/MV5BMjMwODI2ODc3Nl5BMl5BanBnXkFtZTgwMDQwNjkwMjE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",08 Aug 2014,True,89 min,Into the Storm,movie,http://intothestormmovie.com/,John Swetnam,2014,tt2106361,5.8,"58,475"
72,"Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton",Nominated for 1 Oscar. Another 3 wins & 8 nominations.,"$35,631,470",USA,27 Jan 2015,David Dobkin,"Crime, Drama",English,48,"Big-city lawyer Hank Palmer returns to his childhood home where his father, the town's judge, is suspected of murder. Hank sets out to discover the truth and, along the way, reconnects with his estranged family.",https://ia.media-imdb.com/images/M/MV5BMTcyNzIxOTIwMV5BMl5BanBnXkFtZTgwMzE0NjQwMjE@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",10 Oct 2014,True,141 min,The Judge,movie,http://thejudgemovie.com,"Nick Schenk (screenplay), Bill Dubuque (screenplay), David Dobkin (story), Nick Schenk (story)",2014,tt1872194,7.4,"154,000"
73,"Vincent Piazza, John Lloyd Young, Steve Schirripa, Christopher Walken",4 wins & 2 nominations.,N/A,USA,11 Nov 2014,Clint Eastwood,"Biography, Drama, Music","English, Italian",54,The story of four young men from the wrong side of the tracks in New Jersey who came together to form the iconic 1960s rock group The Four Seasons.,https://ia.media-imdb.com/images/M/MV5BMjIyMjA2OTM0NF5BMl5BanBnXkFtZTgwMzY2MTI2MTE@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",20 Jun 2014,True,134 min,Jersey Boys,movie,http://www.facebook.com/JerseyBoysMovie,"Marshall Brickman (screenplay), Rick Elice (screenplay), Marshall Brickman (musical book), Rick Elice (musical book)",2014,tt1742044,6.8,"28,376"
74,"Adam Sandler, Drew Barrymore, Kevin Nealon, Terry Crews",1 win & 10 nominations.,N/A,USA,26 Aug 2014,Frank Coraci,"Comedy, Romance",English,31,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attraction grows as their respective kids benefit from the burgeoning relationship.",https://ia.media-imdb.com/images/M/MV5BNzc2ODI5NjAyMl5BMl5BanBnXkFtZTgwMzIyOTE4MDE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",23 May 2014,True,117 min,Blended,movie,http://blendedmovie.com/,"Ivan Menchell, Clare Sera",2014,tt1086772,6.5,"99,893"
75,"Jeff Bridges, Meryl Streep, Brenton Thwaites, Alexander Skarsgård",2 wins & 6 nominations.,"$33,480,518","South Africa, Canada, USA",25 Nov 2014,Phillip Noyce,"Drama, Romance, Sci-Fi",English,47,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MTIxMjg2Ml5BMl5BanBnXkFtZTgwMjUyNzgwMjE@._V1_SX300.jpg,The Weinstein Company,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",15 Aug 2014,True,97 min,The Giver,movie,http://thegiverfilm.com/,"Michael Mitnick (screenplay), Robert B. Weide (screenplay), Lois Lowry (book)",2014,tt0435651,6.5,"98,986"
76,"Bill Murray, Melissa McCarthy, Naomi Watts, Chris O'Dowd",Nominated for 2 Golden Globes. Another 6 wins & 21 nominations.,"$33,454,313",USA,17 Feb 2015,Theodore Melfi,"Comedy, Drama","English, Spanish",64,"A young boy whose parents have just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic war veteran who lives next door.",https://ia.media-imdb.com/images/M/MV5BMTk5NzI5OTA4MF5BMl5BanBnXkFtZTgwNjc4NTM3MjE@._V1_SX300.jpg,The Weinstein Company,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",24 Oct 2014,True,102 min,St. Vincent,movie,http://stvincentfilm.com/,Theodore Melfi (screenplay),2014,tt2170593,7.3,"84,669"
77,"Aaron Paul, Dominic Cooper, Imogen Poots, Kid Cudi",1 win & 2 nominations.,"$40,138,026","USA, India",05 Aug 2014,Scott Waugh,"Action, Crime, Thriller",English,39,"Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3ODY4NzYzOF5BMl5BanBnXkFtZTgwNjI3OTE4MDE@._V1_SX300.jpg,Walt Disney Studios,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",14 Mar 2014,True,132 min,Need for Speed,movie,http://TheNeedForSpeedMovie.com,"George Gatins (screenplay), George Gatins (story), John Gatins (story)",2014,tt2369135,6.5,"148,236"
78,"Seth MacFarlane, Charlize Theron, Amanda Seyfried, Liam Neeson",6 nominations.,"$37,331,031",USA,07 Oct 2014,Seth MacFarlane,"Comedy, Romance, Western","English, Navajo, Mandarin",44,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NDcyNjg0MV5BMl5BanBnXkFtZTgwMzk4NTA4MTE@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",30 May 2014,True,116 min,A Million Ways to Die in the West,movie,http://www.amillionways.com,"Seth MacFarlane, Alec Sulkin, Wellesley Wild",2014,tt2557490,6.1,"151,501"
79,"Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe",5 wins & 8 nominations.,N/A,"USA, China",03 Feb 2015,"Chad Stahelski, David Leitch","Action, Crime, Thriller","English, Russian, Hungarian",68,An ex-hitman comes out of retirement to track down the gangsters that took everything from him.,https://ia.media-imdb.com/images/M/MV5BMTU2NjA1ODgzMF5BMl5BanBnXkFtZTgwMTM2MTI4MjE@._V1_SX300.jpg,LionsGate Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",24 Oct 2014,True,101 min,John Wick,movie,http://johnwickthemovie.com/,Derek Kolstad,2014,tt2911666,7.3,"378,499"
80,"Michael Keaton, Emma Stone, Kenny Chin, Jamahl Garrison-Lowe",Won 4 Oscars. Another 191 wins & 275 nominations.,N/A,USA,17 Feb 2015,Alejandro G. Iñárritu,"Comedy, Drama",English,88,"A washed-up actor, who once played an iconic superhero, attempts to revive his career by writing and starring in his very own Broadway play.",https://ia.media-imdb.com/images/M/MV5BODAzNDMxMzAxOV5BMl5BanBnXkFtZTgwMDMxMjA4MjE@._V1_SX300.jpg,Fox Searchlight,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",14 Nov 2014,True,119 min,Birdman or (The Unexpected Virtue of Ignorance),movie,http://www.birdmanthemovie.com/,"Alejandro G. Iñárritu, Nicolás Giacobone, Alexander Dinelaris, Armando Bo, Raymond Carver (play)",2014,tt2562232,7.8,"475,088"
81,"Morgan Freeman, Ashley Judd, Juliana Harkavy, Kris Kristofferson",3 nominations.,N/A,USA,09 Dec 2014,Charles Martin Smith,"Drama, Family",English,58,The team of people who saved Winter's life reassemble in the wake of her surrogate mother's passing in order to find her a companion so she can remain at the Clearwater Marine Hospital.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NzE4ODQwMV5BMl5BanBnXkFtZTgwMTc4OTA5MTE@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",12 Sep 2014,True,107 min,Dolphin Tale 2,movie,http://www.dolphintale2.com,"Charles Martin Smith, Karen Janszen (characters), Noam Dromi (characters)",2014,tt2978462,6.4,"6,941"
82,"Sylvester Stallone, Jason Statham, Harrison Ford, Arnold Schwarzenegger",2 wins & 5 nominations.,"$34,742,878","USA, France, Bulgaria",25 Nov 2014,Patrick Hughes,"Action, Adventure, Thriller","English, Romanian, Spanish",35,"Barney augments his team with new blood for a personal battle: to take down Conrad Stonebanks, the Expendables co-founder and notorious arms trader who is hell bent on wiping out Barney and every single one of his associates.",https://ia.media-imdb.com/images/M/MV5BODU5ODMyMzg2MV5BMl5BanBnXkFtZTgwMTA2MTcxMjE@._V1_SX300.jpg,Lionsgate Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",15 Aug 2014,True,126 min,The Expendables 3,movie,http://theexpendables3film.com/hq,"Sylvester Stallone (screenplay), Creighton Rothenberger (screenplay), Katrin Benedikt (screenplay), Sylvester Stallone (story), Dave Callaham (characters)",2014,tt2333784,6.1,"145,938"
83,"Teo Halm, Astro, Reese Hartwig, Ella Wahlestedt",2 wins & 1 nomination.,N/A,USA,20 Oct 2014,Dave Green,"Adventure, Family, Sci-Fi",English,53,"After receiving a bizarre series of encrypted messages, a group of kids embark on an adventure with an alien who needs their help.",https://ia.media-imdb.com/images/M/MV5BMjEwMzA5Nzk2Ml5BMl5BanBnXkFtZTgwMDM2NzE4MTE@._V1_SX300.jpg,Relativity Media,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",02 Jul 2014,True,91 min,Earth to Echo,movie,http://CallHimEcho.com,"Henry Gayden (screenplay by), Henry Gayden (story by), Andrew Panay (story by)",2014,tt2183034,5.8,"17,034"
84,"Cameron Diaz, Jason Segel, Rob Corddry, Ellie Kemper",2 wins & 3 nominations.,"$34,279,302",USA,21 Oct 2014,Jake Kasdan,"Comedy, Romance","English, Ukrainian",36,"A married couple wake up to discover that the sex tape they made the evening before has gone missing, leading to a frantic search for its whereabouts.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDYzMzg5OTA0Ml5BMl5BanBnXkFtZTgwNjQzNzExMjE@._V1_SX300.jpg,Sony Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",18 Jul 2014,True,94 min,Sex Tape,movie,http://www.sonypictures.com/movies/sextape/,"Kate Angelo (screenplay), Jason Segel (screenplay), Nicholas Stoller (screenplay), Kate Angelo (story)",2014,tt1956620,5.1,"94,411"
85,"Reese Witherspoon, Laura Dern, Thomas Sadoski, Keene McRae",Nominated for 2 Oscars. Another 11 wins & 65 nominations.,"$24,673,716",USA,31 Mar 2015,Jean-Marc Vallée,"Adventure, Biography, Drama",English,76,"A chronicle of one woman's 1,100-mile solo hike undertaken as a way to recover from a recent personal tragedy.",https://ia.media-imdb.com/images/M/MV5BMGMzZmYzYmUtNTJiYi00MjZjLTkyZmMtZGJhYWRlMDBkMDIyXkEyXkFqcGdeQXVyNjA5MDIyMzU@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",19 Dec 2014,True,115 min,Wild,movie,http://www.foxsearchlight.com/wild/,"Nick Hornby (screenplay by), Cheryl Strayed (memoir ""Wild: From Lost to Found on the Pacific Crest Trail"")",2014,tt2305051,7.1,"103,001"
86,"Jon Hamm, Pitobash, Suraj Sharma, Madhur Mittal",1 win & 2 nominations.,N/A,USA,07 Oct 2014,Craig Gillespie,"Biography, Drama, Sport","English, Hindi",56,A sports agent stages an unconventional recruitment strategy to get talented Indian cricket players to play Major League Baseball.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM1OTUwOTA0M15BMl5BanBnXkFtZTgwMTA0Nzk4MjE@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",16 May 2014,True,124 min,Million Dollar Arm,movie,http://www.Disney.com/MillionDollarArm,Tom McCarthy (screenplay),2014,tt1647668,7.0,"39,223"
87,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry",Won 1 Oscar. Another 24 wins & 121 nominations.,"$35,887,263","UK, Japan, USA",17 Feb 2015,James Marsh,"Biography, Drama, Romance","English, French",72,A look at the relationship between the famous physicist Stephen Hawking and his wife.,https://ia.media-imdb.com/images/M/MV5BMTAwMTU4MDA3NDNeQTJeQWpwZ15BbWU4MDk4NTMxNTIx._V1_SX300.jpg,Focus Features,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",26 Nov 2014,True,123 min,The Theory of Everything,movie,http://www.focusfeatures.com/the_theory_of_everything,"Anthony McCarten (screenplay), Jane Hawking (book)",2014,tt2980516,7.7,"330,591"
88,"Jason Flemyng, Andrey Smolyakov, Aleksey Chadov, Agniya Ditkovskite",1 win & 2 nominations.,N/A,"Russia, Ukraine, Czech Republic",30 Jun 2015,Oleg Stepchenko,"Adventure, Fantasy, Mystery","Russian, English",N/A,"An 18th century English cartographer, Jonathan Green, sets out on a journey to map the uncharted lands of Transylvania, only to discover the dark secrets and dangerous creatures hidden in a cursed, fantastical Romanian forest.",https://ia.media-imdb.com/images/M/MV5BMTgyNzkwMTk0MV5BMl5BanBnXkFtZTgwODg4MTU0NTE@._V1_SX300.jpg,N/A,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",30 Jan 2014,True,127 min,Viy,movie,N/A,"Nikolay Gogol (story and characters), Aleksandr Karpov (script), Oleg Stepchenko (script)",2014,tt1224378,5.3,"3,915"
89,"Jason Bateman, Tina Fey, Jane Fonda, Adam Driver",1 nomination.,"$26,730,317",USA,16 Dec 2014,Shawn Levy,"Comedy, Drama","English, Hebrew",44,"When their father passes away, four grown siblings are forced to return to their childhood home and live under the same roof together for a week, along with their over-sharing mother and an assortment of spouses, exes and might-have-beens.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjkzNzQ2NDMyNl5BMl5BanBnXkFtZTgwMTY3MTcxMjE@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",19 Sep 2014,True,103 min,This Is Where I Leave You,movie,http://www.thisiswhereileaveyou.com,"Jonathan Tropper (screenplay), Jonathan Tropper (novel)",2014,tt1371150,6.6,"61,380"
90,"Mark Wahlberg, George Kennedy, Griffin Cleveland, Jessica Lange",1 win & 3 nominations.,"$18,884,667",USA,28 Apr 2015,Rupert Wyatt,"Crime, Drama, Thriller",English,55,"Literature professor and gambler Jim Bennett's debt causes him to borrow money from his mother and a loan shark. Further complicating his situation, is his relationship with one of his students. Will Bennett risk his life for a second chance?",https://ia.media-imdb.com/images/M/MV5BMjA5MjIzODE3N15BMl5BanBnXkFtZTgwNzUwNzYwMzE@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",25 Dec 2014,True,111 min,The Gambler,movie,http://www.TheGamblerMovie.com,"William Monahan (screenplay), James Toback",2014,tt2039393,6.0,"55,573"
91,"Heather Sossaman, Matthew Bohrer, Courtney Halverson, Shelley Hennig",3 wins & 6 nominations.,"$31,354,666",USA,11 Aug 2015,Levan Gabriadze,"Drama, Horror, Mystery",English,59,"A group of online chat room friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend.",https://ia.media-imdb.com/images/M/MV5BMzdlNWI2MjYtMWY3ZC00N2EzLWIzNTgtZDY2NGI4OTY3Yzc5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",17 Apr 2015,True,83 min,Unfriended,movie,http://www.facebook.com/UnfriendedMovie,Nelson Greaves,2014,tt3713166,5.6,"55,363"
92,"Andrew Jacobs, Jorge Diaz, Gabrielle Walsh, Renee Victor",3 nominations.,"$28,605,090",USA,08 Apr 2014,Christopher Landon,"Horror, Thriller","English, Spanish",42,"When a young man becomes the target of a malevolent entity, he must uncover its true intentions before it takes complete control of him.",https://ia.media-imdb.com/images/M/MV5BMjAwNDAxMjc0N15BMl5BanBnXkFtZTgwNDcyNDU3MDE@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",03 Jan 2014,True,84 min,Paranormal Activity: The Marked Ones,movie,http://www.paranormalmovie.com/,"Christopher Landon, Oren Peli (based on the film ""Paranormal Activity"" by)",2014,tt2473682,5.0,"35,136"
