,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
81,"Billy Bob Thornton, Greg Kinnear, Marcia Gay Harden, Sammi Kane Kraft",1 win & 4 nominations.,N/A,USA,12 Apr 2005,Richard Linklater,"Comedy, Sport","English, Spanish",65,A grizzled little league coach tries to turn his team of misfits into champs.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzMzZDU1MTEtMDMzYy00MDhkLTg5MGMtYjFkNzYyMTc3YmU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",22 Jul 2005,True,113 min,Bad News Bears,movie,N/A,"Bill Lancaster (screenplay), Glenn Ficarra (screenplay), John Requa (screenplay), Bill Lancaster",2005,tt0408524,5.8,"18,522"
82,"Kurt Russell, Dakota Fanning, Kris Kristofferson, Elisabeth Shue",1 win & 5 nominations.,"$33,022,286",USA,21 Mar 2006,John Gatins,"Drama, Family, Sport",English,59,"Cale Crane catalyzes the rescue and rehabilitation of Sonador, a race horse with a broken leg.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNjYwOTc0MV5BMl5BanBnXkFtZTcwMzcyODAzMQ@@._V1_SX300.jpg,Dreamworks,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",21 Oct 2005,True,106 min,Dreamer: Inspired by a True Story,movie,http://www.dreamworks.com/Dreamer/,John Gatins,2005,tt0418647,6.9,"10,764"
83,"AnnaSophia Robb, Jeff Daniels, Cicely Tyson, Dave Matthews",2 nominations.,"$32,500,000",USA,09 Aug 2005,Wayne Wang,"Comedy, Drama, Family",English,54,A mischievous dog befriends a lonely young girl in a new town and helps her make new friends.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3NDYzNDE0MjBeQTJeQWpwZ15BbWU3MDc3NjA3MzM@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",18 Feb 2005,True,106 min,Because of Winn-Dixie,movie,http://www.becauseofwinndixiemovie.com/,"Kate DiCamillo (novel), Joan Singleton (screenplay)",2005,tt0317132,6.4,"9,071"
84,"Ryan Reynolds, Amy Smart, Anna Faris, Chris Klein",3 nominations.,"$32,596,916","Germany, USA, Canada",07 Mar 2006,Roger Kumble,"Comedy, Romance",English,47,"While visiting his hometown during Christmas, a man comes face-to-face with his old high school crush whom he was best friends with -- a woman whose rejection of him turned him into a ferocious womanizer.",https://ia.media-imdb.com/images/M/MV5BMjA0Mzg2NjUzMl5BMl5BanBnXkFtZTcwNDg2ODUzMQ@@._V1_SX300.jpg,New Line Cinema,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",23 Nov 2005,True,96 min,Just Friends,movie,http://www.justfriendsmovie.com/,Adam 'Tex' Davis,2005,tt0433400,6.2,"91,261"
85,"Josh Lucas, Jessica Biel, Jamie Foxx, Sam Shepard",2 nominations.,"$31,704,416",USA,29 Jan 2008,Rob Cohen,"Action, Adventure, Sci-Fi","English, Korean, Russian, Spanish",35,"Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control before it initiates the next world war.",https://ia.media-imdb.com/images/M/MV5BNzMzNTY0NTYwOV5BMl5BanBnXkFtZTcwMTExNjgyMQ@@._V1_SX300.jpg,Columbia Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",29 Jul 2005,True,121 min,Stealth,movie,http://sonypictures.com/movies/stealth,W.D. Richter,2005,tt0382992,5.0,"47,770"
86,"Elisha Cuthbert, Chad Michael Murray, Brian Van Holt, Paris Hilton",5 wins & 11 nominations.,"$32,000,000","Australia, USA",25 Oct 2005,Jaume Collet-Serra,"Horror, Mystery, Thriller",English,41,A group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDA4Nzg1NjQ2NV5BMl5BanBnXkFtZTcwMDYwNTgyMQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",06 May 2005,True,108 min,House of Wax,movie,http://houseofwaxmovie.warnerbros.com/,"Charles Belden (story), Chad Hayes (screenplay), Carey W. Hayes (screenplay)",2005,tt0397065,5.3,"102,260"
87,"Debra Messing, Dermot Mulroney, Amy Adams, Jack Davenport",N/A,"$32,000,000",USA,16 Aug 2005,Clare Kilner,"Comedy, Romance",English,32,"Single-girl anxiety causes Kat Ellis to hire a male escort to pose as her boyfriend at her sister's wedding. Her plan, an attempt to dupe her ex-fiancé, who dumped her a couple years prior, proves to be her undoing.",https://ia.media-imdb.com/images/M/MV5BMTUwMzgzMTM4M15BMl5BanBnXkFtZTcwNzI1MTgyMQ@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",04 Feb 2005,True,90 min,The Wedding Date,movie,http://www.theweddingdate.net,"Elizabeth Young (book), Dana Fox (screenplay)",2005,tt0372532,6.1,"42,577"
88,"Jeff Daniels, David Strathairn, Alex Borstein, Rose Abdoo",Nominated for 6 Oscars. Another 38 wins & 121 nominations.,"$31,500,000","USA, France, UK, Japan",14 Mar 2006,George Clooney,"Biography, Drama, History",English,80,Broadcast journalist Edward R. Murrow looks to bring down Senator Joseph McCarthy.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NzQ2NDg2Ml5BMl5BanBnXkFtZTYwMzcwOTY2._V1_SX300.jpg,Warner Independent Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",04 Nov 2005,True,93 min,"Good Night, and Good Luck.",movie,http://wippub.warnerbros.com/movie/goodnight/goodnight.html,"George Clooney, Grant Heslov",2005,tt0433383,7.5,"87,657"
89,"Viggo Mortensen, Maria Bello, Ed Harris, William Hurt",Nominated for 2 Oscars. Another 37 wins & 78 nominations.,"$31,500,000","USA, Germany, Canada",14 Mar 2006,David Cronenberg,"Crime, Drama, Thriller",English,81,"A mild-mannered man becomes a local hero through an act of violence, which sets off repercussions that will shake his family to its very core.",https://ia.media-imdb.com/images/M/MV5BMTczMzIzMTQ1OV5BMl5BanBnXkFtZTYwMDQwNjk2._V1_SX300.jpg,New Line Cinema,R,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",30 Sep 2005,True,96 min,A History of Violence,movie,http://www.historyofviolence.com/,"John Wagner (graphic novel), Vince Locke (graphic novel), Josh Olson (screenplay)",2005,tt0399146,7.5,"203,079"
90,"50 Cent, Adewale Akinnuoye-Agbaje, Joy Bryant, Omar Benson Miller",6 wins & 3 nominations.,"$30,885,034","USA, Canada",28 Mar 2006,Jim Sheridan,"Biography, Crime, Drama","English, Spanish",45,"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NTE0MTU2N15BMl5BanBnXkFtZTYwNzQ1OTc2._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",09 Nov 2005,True,117 min,Get Rich or Die Tryin',movie,http://www.getrichordietryinmovie.com/home.html,Terence Winter,2005,tt0430308,5.2,"39,438"
91,"Tom Welling, Maggie Grace, Selma Blair, DeRay Davis",2 wins.,"$29,511,112",USA,24 Jan 2006,Rupert Wainwright,Horror,English,27,"A thick mist full of vengeful spirits haunts a prosperous island town off the coast of Oregon, and it's inhabitants tries to learn a dark secret to their town's history in order to stop it.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NzM3Njg0M15BMl5BanBnXkFtZTcwNzI1NDAzMQ@@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",14 Oct 2005,True,100 min,The Fog,movie,http://www.sonypictures.com/movies/thefog/site/,"Cooper Layne (screenplay), John Carpenter, Debra Hill",2005,tt0432291,3.6,"31,395"
92,"Jonah Bobo, Josh Hutcherson, Dax Shepard, Kristen Stewart",2 wins & 3 nominations.,"$28,045,540",USA,14 Feb 2006,Jon Favreau,"Action, Adventure, Comedy",English,67,Two young brothers are drawn into an intergalactic adventure when their house is hurled through the depths of space by the magical board game they are playing.,https://ia.media-imdb.com/images/M/MV5BMjEyOTQ2ODg4OV5BMl5BanBnXkFtZTcwMjk2ODUzMQ@@._V1_SX300.jpg,Sony Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",11 Nov 2005,True,101 min,Zathura: A Space Adventure,movie,http://www.sonypictures.com/movies/zathura/index.html,"Chris Van Allsburg (book), David Koepp (screenplay), John Kamps (screenplay)",2005,tt0406375,6.2,"78,656"
93,"Anthony Rapp, Adam Pascal, Rosario Dawson, Jesse L. Martin",1 win & 21 nominations.,"$29,077,547",USA,21 Feb 2006,Chris Columbus,"Drama, Musical, Romance",English,53,"This is the film version of the Pulitzer and Tony Award winning musical about Bohemians in the East Village of New York City struggling with life, love and AIDS, and the impacts they have on America.",https://ia.media-imdb.com/images/M/MV5BOTNmZWI2NzItNmNmMC00ZGY2LWE4ZTAtNjMxZTJiZWUwMzAyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",23 Nov 2005,True,135 min,Rent,movie,http://www.sonypictures.com/movies/rent/index.html,"Stephen Chbosky (screenplay), Jonathan Larson (book)",2005,tt0294870,7.0,"44,615"
94,"Allie Mickelson, Kelci Stephenson, Philip Seymour Hoffman, Craig Archibald",Won 1 Oscar. Another 58 wins & 86 nominations.,"$28,337,516","USA, Canada",14 Mar 2006,Bennett Miller,"Biography, Crime, Drama",English,88,"In 1959, Truman Capote learns of the murder of a Kansas family and decides to write a book about the case. While researching for his novel In Cold Blood, Capote forms a relationship with one of the killers, Perry Smith, who is on death row.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMzU0MjM1MV5BMl5BanBnXkFtZTcwMjczNzgyNA@@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",03 Feb 2006,True,114 min,Capote,movie,http://www.sonyclassics.com/capote/,"Dan Futterman (screenplay), Gerald Clarke (book)",2005,tt0379725,7.4,"110,934"
95,"Karl Urban, Rosamund Pike, Deobia Oparei, Ben Daniels",3 nominations.,"$28,031,250","UK, Czech Republic, Germany, USA",07 Feb 2006,Andrzej Bartkowiak,"Action, Adventure, Horror","English, Japanese",34,Space Marines are sent to investigate strange events at a research facility on Mars but find themselves at the mercy of genetically enhanced killing machines.,https://ia.media-imdb.com/images/M/MV5BN2QwMzZiYmUtNGZhMC00ZjA2LWI2MDYtOWEyNDA4MzYwMTBiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",21 Oct 2005,True,105 min,Doom,movie,http://www.doommovie.com,"Dave Callaham (screenplay), Wesley Strick (screenplay), Dave Callaham (story)",2005,tt0419706,5.2,"94,688"
96,"Willem Dafoe, Samuel L. Jackson, Ice Cube, Scott Speedman",1 nomination.,"$26,082,914",USA,26 Jul 2005,Lee Tamahori,"Action, Adventure, Crime",English,37,"Darius Stone, a new agent in the xXx program, is sent to Washington, D.C. to stop a coup attempt against the President of the United States.",https://ia.media-imdb.com/images/M/MV5BMjY4ZGQ2OGItNGQ4NC00MWVmLTgxMzktYThjNmRlNjYzYjQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",29 Apr 2005,True,101 min,xXx: State of the Union,movie,http://www.sonypictures.com/movies/triplex2,"Rich Wilkes (characters), Simon Kinberg",2005,tt0329774,4.4,"60,506"
97,"Orlando Bloom, Kirsten Dunst, Susan Sarandon, Alec Baldwin",2 wins & 4 nominations.,"$26,838,389",USA,07 Feb 2006,Cameron Crowe,"Comedy, Drama, Romance",English,45,"During a hometown memorial for his Kentucky-born father, a young man begins an unexpected romance with a too-good-to-be-true stewardess.",https://images-na.ssl-images-amazon.com/images/M/MV5BZjM5ZmNlZTAtMzljNC00NTk3LTlhMTAtNTY3ZWNmMmVmOWJjXkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",14 Oct 2005,True,123 min,Elizabethtown,movie,http://www.elizabethtown.com,Cameron Crowe,2005,tt0368709,6.4,"61,905"
98,"Shauna Macdonald, Natalie Mendoza, Alex Reid, Saskia Mulder",8 wins & 18 nominations.,"$26,005,908",UK,26 Dec 2006,Neil Marshall,"Adventure, Horror, Thriller",English,71,"A caving expedition goes horribly wrong, as the explorers become trapped and ultimately pursued by a strange breed of predators.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NzQ1NTgwNV5BMl5BanBnXkFtZTcwNjUxMzUzMw@@._V1_SX300.jpg,Lionsgate,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",04 Aug 2006,True,99 min,The Descent,movie,http://www.thedescentfilm.com/,Neil Marshall,2005,tt0435625,7.2,"172,671"
99,"Charlize Theron, Marton Csokas, Jonny Lee Miller, Sophie Okonedo",4 nominations.,"$25,857,987",USA,25 Apr 2006,Karyn Kusama,"Action, Sci-Fi",English,36,"Aeon Flux is a mysterious assassin working for the Monicans, a group of rebels trying to overthrow the government. When she is sent on a mission to kill the Chairman, a whole new mystery is found.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2Mzg0NjA2N15BMl5BanBnXkFtZTcwOTc5NjQzMw@@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",02 Dec 2005,True,93 min,Æon Flux,movie,http://www.aeonflux.com/,"Phil Hay, Matt Manfredi, Peter Chung (characters)",2005,tt0402022,5.5,"115,816"
100,"Nathan Fillion, Gina Torres, Alan Tudyk, Morena Baccarin",9 wins & 9 nominations.,"$25,335,935",USA,20 Dec 2005,Joss Whedon,"Action, Adventure, Sci-Fi","English, Mandarin",74,The crew of the ship Serenity try to evade an assassin sent to recapture one of their members who is telepathic.,https://images-na.ssl-images-amazon.com/images/M/MV5BNWZjNmJjMDMtZGYyYS00YzMyLWJlMTktNmViYmIwOTQ3NTRkXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",30 Sep 2005,True,119 min,Serenity,movie,http://www.serenitymovie.com/,Joss Whedon,2005,tt0379786,7.9,"258,416"
101,"Jennifer Connelly, John C. Reilly, Tim Roth, Dougray Scott",5 nominations.,"$25,416,400",USA,26 Dec 2005,Walter Salles,"Drama, Horror, Thriller",English,52,"A mother and daughter, still wounded from a bitter custody dispute, hole up in a run-down apartment building. Adding further drama to their plight, they are targeted by the ghost of former resident.",https://ia.media-imdb.com/images/M/MV5BOTcyMDQ3MjEtNjZkOS00ZDQ0LWE1YWMtYTNkNmNiZjU0MzhhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Buena Vista,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",08 Jul 2005,True,105 min,Dark Water,movie,http://darkwater.movies.go.com/,"Kôji Suzuki (novel), Hideo Nakata (film Honogurai mizu no soko kara), Takashige Ichise (film Honogurai mizu no soko kara), Rafael Yglesias (screenplay)",2005,tt0382628,5.6,"54,288"
102,"Joan Lunden, Eric Haberman, Aaron Eckhart, Mary Jo Smith",Nominated for 2 Golden Globes. Another 12 wins & 30 nominations.,"$24,800,000",USA,03 Oct 2006,Jason Reitman,"Comedy, Drama",English,71,"Satirical comedy follows the machinations of Big Tobacco's chief spokesman, Nick Naylor, who spins on behalf of cigarettes while trying to remain a role model for his twelve-year-old son.",https://ia.media-imdb.com/images/M/MV5BMTI2MDk5MjE4NV5BMl5BanBnXkFtZTYwMjkwNTU3._V1_SX300.jpg,Fox Searchlight,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",14 Apr 2006,True,92 min,Thank You for Smoking,movie,http://www2.foxsearchlight.com/thankyouforsmoking/,"Jason Reitman (screenplay), Christopher Buckley (novel)",2005,tt0427944,7.6,"200,876"
103,"Jet Li, Morgan Freeman, Bob Hoskins, Kerry Condon",1 nomination.,"$24,380,112.00","France, USA, UK",11 Oct 2005,Louis Leterrier,"Action, Crime, Drama",English,58,A man enslaved by the mob since childhood and raised into behaving like a human attack dog escapes his captors and attempts to start a new life.,https://ia.media-imdb.com/images/M/MV5BMTgwNjIyNTczMF5BMl5BanBnXkFtZTcwODI5MDkyMQ@@._V1_SX300.jpg,Focus Features,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",13 May 2005,True,103 min,Unleashed,movie,http://unleashedmovie.com/,Luc Besson,2005,tt0342258,7.0,"90,951"
104,"Jennifer Garner, Goran Visnjic, Kirsten Zien, Will Yun Lee",2 nominations.,"$24,100,000","Canada, USA",05 Apr 2005,Rob Bowman,"Action, Adventure, Crime","English, Japanese",34,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MTUwNzM5MV5BMl5BanBnXkFtZTcwNzczMDIzMw@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",14 Jan 2005,True,97 min,Elektra,movie,http://www.elektramovie.com/,"Mark Steven Johnson (motion picture characters), Frank Miller (comic book characters), Zak Penn, Stuart Zicherman, M. Raven Metzner",2005,tt0357277,4.7,"77,358"
105,"Michelle Trachtenberg, Joan Cusack, Amy Stewart, Steve Ross",N/A,"$24,381,334","USA, Canada",19 Jul 2005,Tim Fywell,"Comedy, Drama, Family",English,55,"With the help of her coach, her mom, and the boy who drives the Zamboni machine, nothing can stop Casey (Trachtenberg) from realizing her dream to be a champion figure skater.",https://ia.media-imdb.com/images/M/MV5BMTI1NjIzMzg5OF5BMl5BanBnXkFtZTcwMjI2ODcyMQ@@._V1_SX300.jpg,Buena Vista Pictures,G,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",18 Mar 2005,True,98 min,Ice Princess,movie,http://disney.go.com/disneypictures/iceprincess,"Meg Cabot (story), Hadley Davis (story), Hadley Davis (screenplay)",2005,tt0396652,6.0,"21,781"
106,"Nicolas Cage, Bridget Moynahan, Jared Leto, Shake Tukhmanyan",2 wins & 2 nominations.,"$24,033,036","USA, Germany, France",17 Jan 2006,Andrew Niccol,"Crime, Drama, Thriller","English, Ukrainian, German, Spanish, Russian, French, Arabic, Turkish",62,An arms dealer confronts the morality of his work as he is being chased by an Interpol Agent.,https://ia.media-imdb.com/images/M/MV5BMTYzZWE3MDAtZjZkMi00MzhlLTlhZDUtNmI2Zjg3OWVlZWI0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Lions Gate,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",16 Sep 2005,True,122 min,Lord of War,movie,http://www.lordofwarthemovie.com/,Andrew Niccol,2005,tt0399295,7.6,"267,817"
107,"Jonathan Rhys Meyers, Alexander Armstrong, Paul Kaye, Matthew Goode",Nominated for 1 Oscar. Another 11 wins & 30 nominations.,"$23,100,000","UK, Ireland, Luxembourg",25 Apr 2006,Woody Allen,"Drama, Romance, Thriller",English,72,"At a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law.",https://images-na.ssl-images-amazon.com/images/M/MV5BOWE3MzIyNmEtMzhmMS00ZDMxLTkyZDYtMmVkOTI4NTBhZTllXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Dreamworks,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",20 Jan 2006,True,124 min,Match Point,movie,http://www.matchpoint.dreamworks.com//,Woody Allen,2005,tt0416320,7.7,"182,653"
108,"Al Pacino, Matthew McConaughey, Rene Russo, Armand Assante",2 nominations.,"$22,862,049",USA,17 Jan 2006,D.J. Caruso,"Drama, Sport, Thriller",English,50,"After suffering a career-ending knee injury, a former college football star aligns himself with one of the most renowned touts in the sports-gambling business.",https://ia.media-imdb.com/images/M/MV5BODAzOTAzNzkyNl5BMl5BanBnXkFtZTYwMTAzNjM3._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",07 Oct 2005,True,122 min,Two for the Money,movie,http://www.twoforthemoney.net,Dan Gilroy,2005,tt0417217,6.2,"39,343"
109,"Uma Thurman, Meryl Streep, Bryan Greenberg, Jon Abrahams",1 nomination.,"$22,728,025",USA,07 Mar 2006,Ben Younger,"Comedy, Drama, Romance",English,58,"A career driven professional from Manhattan is wooed by a young painter, who also happens to be the son of her psychoanalyst.",https://ia.media-imdb.com/images/M/MV5BMTcxMzM2NTE3OF5BMl5BanBnXkFtZTcwMTgyMjQzMQ@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",28 Oct 2005,True,105 min,Prime,movie,http://www.primemovie.net,Ben Younger,2005,tt0387514,6.2,"37,118"
110,"Rob Schneider, Eddie Griffin, Jeroen Krabbé, Til Schweiger",3 wins & 10 nominations.,"$22,264,487",USA,29 Nov 2005,Mike Bigelow,Comedy,"English, Dutch",23,"Deuce is tricked again into man-whoring by T.J., only in Amsterdam while other man-whores are being murdered in his midst.",https://ia.media-imdb.com/images/M/MV5BZTAwYTFhNzgtN2E0ZC00NGZkLWIxY2UtZWRlYzJiMmZlODRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony,R,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",12 Aug 2005,True,83 min,Deuce Bigalow: European Gigolo,movie,http://www.sonypictures.com/movies/deucebigaloweuropeangigolo,"Harris Goldberg (characters), Rob Schneider (characters), Rob Schneider (story), Rob Schneider (screenplay), David Garrett (screenplay), Jason Ward (screenplay)",2005,tt0367652,4.6,"44,008"
111,"Terrence Howard, Anthony Anderson, Taryn Manning, Taraji P. Henson",Won 1 Oscar. Another 25 wins & 46 nominations.,"$22,125,461",USA,10 Jan 2006,Craig Brewer,"Crime, Drama, Music",English,68,"With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",https://ia.media-imdb.com/images/M/MV5BNTdkOWY4NmUtYTBmYy00M2ZjLWIwZWEtYTk3MDE3YzE4NTVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,MTV Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",22 Jul 2005,True,116 min,Hustle & Flow,movie,http://www.hustleandflow.com/,Craig Brewer,2005,tt0410097,7.4,"35,524"
112,"Amanda Peet, Ashton Kutcher, Taryn Manning, Aimee Garcia",1 win & 3 nominations.,"$21,835,784",USA,23 Aug 2005,Nigel Cole,"Comedy, Drama, Romance","English, American Sign Language",48,"On a flight from Los Angeles to New York, Oliver and Emily make a connection, only to decide that they are poorly suited to be together. Over the next seven years, however, they are ...",https://ia.media-imdb.com/images/M/MV5BMTQyMjU1MTYxNl5BMl5BanBnXkFtZTcwMjI2MjgyMQ@@._V1_SX300.jpg,Touchstone Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",22 Apr 2005,True,107 min,A Lot Like Love,movie,http://alotlikelove.movies.go.com,Colin Patrick Lynch,2005,tt0391304,6.6,"62,246"
