,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
88,"Aaran Thomas, Gaspard Ulliel, Li Gong, Helena-Lia Tachovská",2 nominations.,"$27,503,677","UK, Czech Republic, France, Italy, USA",29 May 2007,Peter Webber,"Crime, Drama, Horror","English, German, Russian",35,"After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTA0NTM4NF5BMl5BanBnXkFtZTcwNjY3ODM0MQ@@._V1_SX300.jpg,MGM,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",09 Feb 2007,True,121 min,Hannibal Rising,movie,http://www.weinsteinco.com/hannibal/,"Thomas Harris (screenplay), Thomas Harris (novel)",2007,tt0367959,6.2,"93,264"
89,"Scarlett Johansson, Donna Murphy, John Henry Cox, Alicia Keys",2 nominations.,N/A,USA,28 Sep 2007,"Shari Springer Berman, Robert Pulcini","Comedy, Drama, Romance","English, French",46,"A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMjU5MTY0Ml5BMl5BanBnXkFtZTcwNzU4NjU0MQ@@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '46/100'}]",24 Aug 2007,True,105 min,The Nanny Diaries,movie,N/A,"Emma McLaughlin (novel), Nicola Kraus (novel), Shari Springer Berman (screenplay), Robert Pulcini (screenplay)",2007,tt0489237,6.2,"51,495"
90,"Billy Bob Thornton, Seann William Scott, Susan Sarandon, Amy Poehler",N/A,"$25,769,067",USA,15 Jan 2008,Craig Gillespie,"Comedy, Romance, Sport",English,41,"Taken aback by his mother's wedding announcement, a young man returns home in an effort to stop her from marrying his old high school gym teacher, a man who made middle school hell for generations of students.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NTcwNDM5MV5BMl5BanBnXkFtZTcwODMzMzM1MQ@@._V1_SX300.jpg,New Line Cinema,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",14 Sep 2007,True,87 min,Mr. Woodcock,movie,http://www.woodcockmovie.com,"Michael Carnes, Josh Gilbert",2007,tt0419984,5.1,"32,627"
91,"Emma Roberts, Craig Gellis, Rich Cooper, Max Thieriot",7 nominations.,"$25,498,513",USA,11 Mar 2008,Andrew Fleming,"Comedy, Crime, Family",English,53,"Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star.",https://ia.media-imdb.com/images/M/MV5BMTk5OTkwOTA5OV5BMl5BanBnXkFtZTcwMTQwMTM0MQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",15 Jun 2007,True,99 min,Nancy Drew,movie,http://www.nancydrewmovie.com/,"Andrew Fleming (screenplay), Tiffany Paulsen (screenplay), Tiffany Paulsen (story), Mildred Wirt Benson (characters)",2007,tt0479500,5.9,"17,344"
92,"Thomas Jane, Marcia Gay Harden, Laurie Holden, Andre Braugher",6 wins & 11 nominations.,"$25,495,768",USA,18 Mar 2008,Frank Darabont,"Horror, Sci-Fi, Thriller",English,58,"A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives.",https://ia.media-imdb.com/images/M/MV5BMTU2NjQyNDY1Ml5BMl5BanBnXkFtZTcwMTk1MDU1MQ@@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",21 Nov 2007,True,126 min,The Mist,movie,http://www.themist-movie.com/,"Frank Darabont (screenplay), Stephen King (novel)",2007,tt0884328,7.2,"248,113"
93,"Hilary Swank, David Morrissey, Idris Elba, AnnaSophia Robb",1 nomination.,"$25,100,000",USA,16 Oct 2007,Stephen Hopkins,"Horror, Thriller","English, Spanish",36,"A former Christian missionary, who specializes in debunking religious phenomena, investigates a small town which seems to be suffering from the 10 biblical plagues.",https://ia.media-imdb.com/images/M/MV5BMTkwODE2NTYzMV5BMl5BanBnXkFtZTcwOTIxMjI0MQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",05 Apr 2007,True,99 min,The Reaping,movie,http://thereapingmovie.warnerbros.com/,"Carey W. Hayes (screenplay), Chad Hayes (screenplay), Brian Rousso (story)",2007,tt0444682,5.7,"39,503"
94,"Kurt Russell, Zoë Bell, Rosario Dawson, Vanessa Ferlito",7 wins & 15 nominations.,"$24,928,753",USA,N/A,"Robert Rodriguez, Eli Roth, Quentin Tarantino, Edgar Wright, Rob Zombie","Action, Horror, Thriller","English, Spanish",77,Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the 60s and 70s with two back-to-back cult films that include previews of coming attractions between them.,https://ia.media-imdb.com/images/M/MV5BMjA0MzExNzc3MV5BMl5BanBnXkFtZTcwODAxMzM0MQ@@._V1_SX300.jpg,The Weinstein Co./Dimension,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",06 Apr 2007,True,191 min,Grindhouse,movie,http://grindhousemovie.net/,"Robert Rodriguez, Rob Zombie, Edgar Wright, Jeff Rendell, Eli Roth, Quentin Tarantino, Rob Cotterill (story), Jason Eisener (story), John Davies (fake trailer segment ""Hobo with a Shotgun"")",2007,tt0462322,7.6,"164,570"
95,"Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs",Nominated for 1 Oscar. Another 2 wins & 16 nominations.,"$24,343,673","USA, UK",05 Feb 2008,Julie Taymor,"Drama, Fantasy, Musical",English,56,The music of The Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,https://ia.media-imdb.com/images/M/MV5BMTIyMTUwNzg3Nl5BMl5BanBnXkFtZTcwMjM1MDI1MQ@@._V1_SX300.jpg,Sony,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",12 Oct 2007,True,133 min,Across the Universe,movie,http://www.sonypictures.com/movies/acrosstheuniverse/index.html,"Dick Clement (screenplay), Ian La Frenais (screenplay), Julie Taymor (story), Dick Clement (story), Ian La Frenais (story)",2007,tt0445922,7.4,"98,233"
96,"Halle Berry, Bruce Willis, Giovanni Ribisi, Richard Portnow",1 win.,"$23,705,592",USA,21 Aug 2007,James Foley,"Crime, Mystery, Thriller",English,31,"A journalist goes undercover to ferret out businessman Harrison Hill as her childhood friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.",https://ia.media-imdb.com/images/M/MV5BMTMxNDA5MzY0MV5BMl5BanBnXkFtZTcwOTAxMzM0MQ@@._V1_SX300.jpg,Sony Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",13 Apr 2007,True,109 min,Perfect Stranger,movie,http://www.sonypictures.com/movies/perfectstranger/,"Todd Komarnicki (screenplay), Jon Bokenkamp (story)",2007,tt0457433,5.7,"40,666"
97,"Simon Pegg, Martin Freeman, Bill Nighy, Robert Popper",2 wins & 9 nominations.,"$23,618,786","UK, France, USA",31 Jul 2007,Edgar Wright,"Action, Comedy",English,81,A skilled London police officer is transferred to a small town that's harbouring a dark secret.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzg4MDJhMDMtYmJiMS00ZDZmLThmZWUtYTMwZDM1YTc5MWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Rogue Pictures/Focus Features,R,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",20 Apr 2007,True,121 min,Hot Fuzz,movie,http://www.hotfuzz.com/,"Edgar Wright, Simon Pegg",2007,tt0425112,7.9,"395,537"
98,"Jet Li, Jason Statham, John Lone, Devon Aoki",N/A,N/A,"USA, Canada",05 Jun 2007,Philip G. Atwell,"Action, Crime, Thriller","English, Mandarin, Japanese, Cantonese",36,"An FBI Agent seeks vengeance on a mysterious assassin known as ""Rogue"" who murdered his partner.",https://ia.media-imdb.com/images/M/MV5BMTk3NzY5NTg3M15BMl5BanBnXkFtZTcwODQ5MjQ4MQ@@._V1_SX300.jpg,New Glory Productions,R,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '36/100'}]",24 Aug 2007,True,103 min,War,movie,N/A,"Lee Anthony Smith, Gregory J. Bradley",2007,tt0499556,6.3,"77,755"
99,"Chris O'Neil, Rhiannon Leigh Wryn, Joely Richardson, Timothy Hutton",7 nominations.,"$21,426,088",USA,10 Jul 2007,Robert Shaye,"Drama, Family, Sci-Fi","English, Spanish",59,"Two siblings begin to develop special talents after they find a mysterious box of toys. Soon the kids, their parents, and even their teacher are drawn into a strange new world and find a task ahead of them that is far more important than any of them could imagine!",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMTkzMDI1N15BMl5BanBnXkFtZTcwMzc1NzI0MQ@@._V1_SX300.jpg,New Line Cinema,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",23 Mar 2007,True,90 min,The Last Mimzy,movie,http://www.mimzy.com/,"Bruce Joel Rubin (screenplay), Toby Emmerich (screenplay), James V. Hart (screen story), Carol Skilken (screen story), Henry Kuttner (short story ""Mimsy Were the Borogoves""), C.L. Moore (short story ""Mimsy Were the Borogoves"")",2007,tt0768212,6.3,"19,684"
100,"Cécile Breccia, Michael Bailey Smith, Archie Kao, Jay Acovone",N/A,"$20,765,928",USA,17 Jul 2007,Martin Weisz,"Horror, Thriller",English,32,A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the desert.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNTA2MzAzMF5BMl5BanBnXkFtZTYwNTkzMzc2._V1_SX300.jpg,Fox Atomic,R,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",23 Mar 2007,True,89 min,The Hills Have Eyes II,movie,N/A,"Wes Craven, Jonathan Craven, Wes Craven (characters)",2007,tt0800069,5.1,"54,108"
101,"Justin Chatwin, Margarita Levieva, Marcia Gay Harden, Chris Marquette",1 nomination.,"$20,524,319","USA, Canada",16 Oct 2007,David S. Goyer,"Crime, Drama, Fantasy",English,36,A teenager is left invisible to the living after an attack.,https://ia.media-imdb.com/images/M/MV5BNjQ3MjAwNTc1NV5BMl5BanBnXkFtZTcwMzQ3MjczMQ@@._V1_SX300.jpg,Buena Vista,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",27 Apr 2007,True,102 min,The Invisible,movie,http://myspace.com/theinvisiblemovie,"Mick Davis (screenplay), Christine Roum (screenplay), Mats Wahl (novel)",2007,tt0435670,6.3,"32,626"
102,"Lennie Loftin, Danny DeVito, Robert Ben Garant, Niecy Nash",1 nomination.,"$20,277,437",USA,19 Jun 2007,Robert Ben Garant,"Comedy, Crime",English,47,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,https://ia.media-imdb.com/images/M/MV5BNjkwOTk3MTAyNV5BMl5BanBnXkFtZTcwNjY5NzkyMw@@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",23 Feb 2007,True,84 min,Reno 911!: Miami,movie,http://www.reno911movie.com/,"Robert Ben Garant, Thomas Lennon, Kerri Kenney, Robert Ben Garant (TV series), Thomas Lennon (TV series), Kerri Kenney (TV series)",2007,tt0499554,5.9,"24,858"
103,"Casey Affleck, Michelle Monaghan, Morgan Freeman, Ed Harris",Nominated for 1 Oscar. Another 34 wins & 29 nominations.,"$20,300,218",USA,13 Feb 2008,Ben Affleck,"Crime, Drama, Mystery",English,72,"Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.",https://ia.media-imdb.com/images/M/MV5BNDFlMzhjZDQtNmRiYi00YTgxLTllNDktOWM5YTk1ZGE5MmY3L2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,Miramax,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",19 Oct 2007,True,114 min,Gone Baby Gone,movie,http://gonebabygone-themovie.com,"Ben Affleck (screenplay), Aaron Stockard (screenplay), Dennis Lehane (novel)",2007,tt0452623,7.7,"219,487"
104,"Adam Sandler, Don Cheadle, Jada Pinkett Smith, Liv Tyler",3 nominations.,"$19,661,987",USA,09 Oct 2007,Mike Binder,Drama,English,61,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,https://ia.media-imdb.com/images/M/MV5BOTYyMTExNTgwNF5BMl5BanBnXkFtZTcwMDY4MTEzMw@@._V1_SX300.jpg,Sony Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",23 Mar 2007,True,124 min,Reign Over Me,movie,http://www.sonypictures.com/movies/reignoverme/index.html,Mike Binder,2007,tt0490204,7.5,"87,883"
105,"Kate Beckinsale, Luke Wilson, Frank Whaley, Ethan Embry",1 nomination.,"$18,986,844",USA,14 Aug 2007,Nimród Antal,"Crime, Horror, Thriller",English,54,"A married couple becomes stranded at an isolated motel and finds hidden video cameras in their room. They soon realize that unless they escape, they'll be the next victims of a snuff film.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MDk2MDI5N15BMl5BanBnXkFtZTcwMDgyNzUzMw@@._V1_SX300.jpg,Sony Screen Gems,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",20 Apr 2007,True,85 min,Vacancy,movie,http://www.sonypictures.com/movies/vacancy/,Mark L. Smith,2007,tt0452702,6.2,"85,600"
106,"Keri Russell, Nathan Fillion, Cheryl Hines, Jeremy Sisto",6 wins & 15 nominations.,"$18,699,775",USA,27 Nov 2007,Adrienne Shelly,"Comedy, Drama, Romance",English,75,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",https://ia.media-imdb.com/images/M/MV5BMTc4ODI2MjU2M15BMl5BanBnXkFtZTcwOTAzNzU0MQ@@._V1_SX300.jpg,Fox Searchlight Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",25 May 2007,True,108 min,Waitress,movie,http://www.foxsearchlight.com/waitress/,Adrienne Shelly,2007,tt0473308,7.0,"39,775"
107,"Jane Fonda, Lindsay Lohan, Felicity Huffman, Dermot Mulroney",3 wins & 5 nominations.,"$18,882,880",USA,04 Sep 2007,Garry Marshall,"Comedy, Drama",English,25,"A troubled young woman is sent to live with her grandmother for the summer, while hiding a secret that could potentially tear her family apart.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MDc3MTI0Nl5BMl5BanBnXkFtZTcwMzQ4ODU0MQ@@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",11 May 2007,True,113 min,Georgia Rule,movie,http://www.georgiarulemovie.net,Mark Andrus,2007,tt0791304,5.9,"21,846"
108,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell",3 wins & 6 nominations.,"$18,602,895","UK, Ireland",12 Feb 2008,Julian Jarrold,"Biography, Drama, Romance",English,55,A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMjQyMDMxM15BMl5BanBnXkFtZTcwMjAwOTM1MQ@@._V1_SX300.jpg,Miramax Films,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",10 Aug 2007,True,120 min,Becoming Jane,movie,http://www.miramax.com/movie/becoming-jane,"Jane Austen (letters), Kevin Hood, Sarah Williams",2007,tt0416508,7.1,"51,481"
109,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone",Nominated for 2 Oscars. Another 23 wins & 99 nominations.,"$18,173,360",USA,04 Mar 2008,Sean Penn,"Adventure, Biography, Drama","English, Danish",73,"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.",https://ia.media-imdb.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_SX300.jpg,Paramount Vantage,R,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",19 Oct 2007,True,148 min,Into the Wild,movie,http://www.intothewild.com/,"Sean Penn (screenplay), Jon Krakauer (book)",2007,tt0758758,8.1,"494,716"
110,"Nat Faxon, John C. Reilly, Tim Meadows, Conner Rayburn",Nominated for 2 Golden Globes. Another 1 win & 4 nominations.,"$18,317,151",USA,08 Apr 2008,Jake Kasdan,"Comedy, Music",English,63,Singer Dewey Cox overcomes adversity to become a musical legend.,https://ia.media-imdb.com/images/M/MV5BMTk5NDMyNTk0N15BMl5BanBnXkFtZTcwMTQ4MDUzMw@@._V1_SX300.jpg,Sony Pictures/Columbia,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",21 Dec 2007,True,96 min,Walk Hard: The Dewey Cox Story,movie,http://www.walkhard-movie.com/,"Judd Apatow, Jake Kasdan",2007,tt0841046,6.8,"60,143"
111,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann",2 wins & 3 nominations.,"$17,993,461",USA,25 Sep 2007,Lee Tamahori,"Action, Sci-Fi, Thriller","English, French, German, Serbian",42,A Las Vegas magician who can see into the future is pursued by FBI agents seeking to use his abilities to prevent a nuclear terrorist attack.,https://ia.media-imdb.com/images/M/MV5BMTg3MjgyNjE1Nl5BMl5BanBnXkFtZTcwNTY1NDU0MQ@@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",27 Apr 2007,True,96 min,Next,movie,http://www.nextmovie.com,"Gary Goldman (screenplay), Jonathan Hensleigh (screenplay), Paul Bernbaum (screenplay), Gary Goldman (screen story), Philip K. Dick (novel)",2007,tt0435705,6.2,"134,300"
112,"Zack Ward, Dave Foley, Chris Coppola, Jackie Tohn",1 win & 3 nominations.,N/A,"USA, Canada, Germany",26 Aug 2008,Uwe Boll,"Action, Comedy, Thriller",English,22,"In the ironically named city of Paradise, a recently laid-off loser teams up with his cult-leading uncle to steal a peculiar bounty of riches from their local amusement park; somehow, the recently arrived Taliban have a similar focus, but a far more sinister intent.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMDY0NjY0MF5BMl5BanBnXkFtZTcwMjI2OTU2MQ@@._V1_SX300.jpg,Event Film,R,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",18 Oct 2007,True,100 min,Postal,movie,http://www.postal-the-movie.com,"Uwe Boll, Bryan C. Knight",2007,tt0486640,4.5,"20,953"
113,"Lauren German, Roger Bart, Heather Matarazzo, Bijou Phillips",5 nominations.,"$17,544,812","USA, Czech Republic, Italy, Iceland, Slovakia",23 Oct 2007,Eli Roth,"Crime, Horror, Thriller","English, Slovak, Italian, Czech",46,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.",https://ia.media-imdb.com/images/M/MV5BMjA1NTQ3MjI2N15BMl5BanBnXkFtZTYwNTQ4MTI3._V1_SX300.jpg,Lionsgate,R,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",08 Jun 2007,True,94 min,Hostel: Part II,movie,http://www.hostel2.com/,"Eli Roth, Eli Roth (characters)",2007,tt0498353,5.5,"76,715"
114,"Josef Altin, Mina E. Mina, Aleksandar Mikic, Sarah-Jeanne Labrosse",Nominated for 1 Oscar. Another 28 wins & 70 nominations.,"$17,114,882","UK, Canada, USA",23 Dec 2007,David Cronenberg,"Crime, Drama, Mystery","English, Russian, Turkish, Ukrainian, Urdu",82,A Russian teenager living in London who dies during childbirth leaves clues to a midwife in her journal that could tie her child to a rape involving a violent Russian mob family.,https://ia.media-imdb.com/images/M/MV5BMTcwMzU0OTY3NF5BMl5BanBnXkFtZTYwNzkwNjg2._V1_SX300.jpg,Focus Features,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",21 Sep 2007,True,100 min,Eastern Promises,movie,http://www.focusfeatures.com/easternpromises/,Steven Knight (screenplay),2007,tt0765443,7.7,"205,313"
115,"Al Pacino, Alicia Witt, Leelee Sobieski, Amy Brenneman",3 nominations.,"$16,930,884","USA, Germany, Canada",16 Sep 2008,Jon Avnet,"Crime, Drama, Mystery",English,17,"On the day that a serial killer that he helped put away is supposed to be executed, a noted forensic psychologist and college professor receives a call informing him that he has 88 minutes left to live.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxOTg1NzgzMV5BMl5BanBnXkFtZTcwNTM3Mjc1MQ@@._V1_SX300.jpg,Sony Pictures Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",18 Apr 2008,True,108 min,88 Minutes,movie,http://www.sonypictures.com/movies/88minutes/index.html,Gary Scott Thompson,2007,tt0411061,5.9,"69,370"
116,"Ryan Kwanten, Amber Valletta, Donnie Wahlberg, Michael Fairman",N/A,"$16,500,000",USA,26 Jun 2007,James Wan,"Fantasy, Horror, Mystery",English,34,"A young widower returns to his hometown to search for answers to his wife's murder, which may be linked to the ghost of a murdered ventriloquist.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNDQwMTQ3OV5BMl5BanBnXkFtZTcwMTY5MzI0MQ@@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",16 Mar 2007,True,89 min,Dead Silence,movie,http://www.deadsilencemovie.net/,"Leigh Whannell (screenplay), James Wan (story), Leigh Whannell (story)",2007,tt0455760,6.2,"74,797"
117,"Sean Bean, Sophia Bush, Zachary Knighton, Neal McDonough",2 wins & 2 nominations.,"$16,399,999",USA,01 May 2007,Dave Meyers,"Action, Crime, Horror",English,28,A serial killer pins his crimes on two college students who gave him a ride.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTA3NzI4NF5BMl5BanBnXkFtZTcwNjY2ODA0MQ@@._V1_SX300.jpg,Rogue Pictures (Focus),R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",19 Jan 2007,True,84 min,The Hitcher,movie,http://www.neverpickupstrangers.com/,"Eric Red (screenplay), Jake Wade Wall (screenplay), Eric Bernt (screenplay), Eric Red",2007,tt0455960,5.6,"37,109"
118,"Jordi Mollà, Aimee King, Cate Blanchett, Laurence Fox",Won 1 Oscar. Another 5 wins & 29 nominations.,"$16,264,475","UK, France, Germany, USA",05 Feb 2008,Shekhar Kapur,"Biography, Drama, History","English, Spanish, Swedish",45,"A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.",https://ia.media-imdb.com/images/M/MV5BMTgzODIwNzcyMF5BMl5BanBnXkFtZTcwMTg0MTQ1MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",12 Oct 2007,True,114 min,Elizabeth: The Golden Age,movie,http://www.elizabeththegoldenage.net/,"William Nicholson, Michael Hirst",2007,tt0414055,6.9,"59,470"
119,"Khalid Abdalla, Atossa Leoni, Shaun Toub, Sayed Jafar Masihullah Gharibzada",Nominated for 1 Oscar. Another 6 wins & 22 nominations.,"$15,690,103","USA, China",25 Mar 2008,Marc Forster,Drama,"Dari, English, Pushto, Russian, Urdu",61,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",https://images-na.ssl-images-amazon.com/images/M/MV5BOWM5Yzg4ODctM2ViMC00ZGEzLWI2YzEtZDYwY2E4YTBhYTY1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Paramount Vantage,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",11 Jan 2008,True,128 min,The Kite Runner,movie,http://www.kiterunnermovie.com/,"David Benioff (screenplay), Khaled Hosseini (novel)",2007,tt0419887,7.6,"71,962"
