,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
74,"Russell Crowe, Ben Affleck, Rachel McAdams, Helen Mirren",2 wins & 4 nominations.,"$36,965,395","USA, UK, France",01 Sep 2009,Kevin Macdonald,"Action, Crime, Drama","English, Cantonese",64,"When a congressional aide is killed, a Washington D.C. journalist starts investigating the case involving the congressman, his old college friend.",https://ia.media-imdb.com/images/M/MV5BMTI1MTQ4MDIwMl5BMl5BanBnXkFtZTcwNzgxOTc0Mg@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",17 Apr 2009,True,127 min,State of Play,movie,http://www.stateofplaymovie.net/,"Matthew Michael Carnahan (screenplay), Tony Gilroy (screenplay), Billy Ray (screenplay), Paul Abbott (television series)",2009,tt0473705,7.1,"121,378"
75,"Jamal Woolard, Momo Dione, Derek Luke, Dennis L.A. White",9 nominations.,"$36,652,959",USA,21 Apr 2009,George Tillman Jr.,"Biography, Crime, Drama",English,60,"The life and death story of Notorious B.I.G. (a.k.a. Christopher Wallace), who came straight out of Brooklyn to take the world of rap music by storm.",https://ia.media-imdb.com/images/M/MV5BMjA3ODUwOTg2NF5BMl5BanBnXkFtZTcwNjgwOTUwMg@@._V1_SX300.jpg,Fox Searchlight Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",16 Jan 2009,True,122 min,Notorious,movie,http://www.foxsearchlight.com/notorious/,"Reggie Rock Bythewood, Cheo Hodari Coker",2009,tt0472198,6.7,"35,918"
76,"Steve Martin, Jean Reno, Emily Mortimer, Andy Garcia",3 nominations.,"$35,922,978",USA,23 Jun 2009,Harald Zwart,"Adventure, Comedy, Crime","English, French, Spanish, Italian",36,Insp. Jacques Clouseau teams up with a squad of International detectives who are just as bumbling as he is. Their mission: Stop a globe-trotting thief who specializes in stealing historical artifacts.,https://ia.media-imdb.com/images/M/MV5BMTIyOTI2ODY2MF5BMl5BanBnXkFtZTcwMzU2MTYxMg@@._V1_SX300.jpg,Sony Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",06 Feb 2009,True,92 min,The Pink Panther 2,movie,http://www.sonypictures.com/movies/thepinkpanther2/,"Scott Neustadter (screenplay), Michael H. Weber (screenplay), Steve Martin (screenplay), Scott Neustadter (story), Michael H. Weber (story), Maurice Richlin (characters), Blake Edwards (characters)",2009,tt0838232,5.6,"36,892"
77,"Sandra Bullock, Thomas Haden Church, Bradley Cooper, Ken Jeong",2 wins & 3 nominations.,"$33,806,061",USA,22 Dec 2009,Phil Traill,"Comedy, Romance","English, Spanish, French, American Sign Language",17,"Convinced that a CCN cameraman is her true love, an eccentric crossword puzzler trails him as he travels all over the country, hoping to convince him that they belong together.",https://ia.media-imdb.com/images/M/MV5BMTA5MTQxOTE2OTReQTJeQWpwZ15BbWU3MDY5NzI4NzI@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",04 Sep 2009,True,99 min,All About Steve,movie,http://www.allaboutstevemovie.com/,Kim Barker,2009,tt0881891,4.8,"35,741"
78,"Sheri Moon Zombie, Chase Wright Vanek, Scout Taylor-Compton, Brad Dourif",1 win & 1 nomination.,"$33,335,670",USA,12 Jan 2010,Rob Zombie,Horror,English,35,"Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister.",https://ia.media-imdb.com/images/M/MV5BMjE2OTEzODI0NF5BMl5BanBnXkFtZTcwMTE4MTY2Mg@@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",28 Aug 2009,True,105 min,Halloween II,movie,http://www.halloween2-movie.com/,Rob Zombie,2009,tt1311067,4.9,"40,447"
79,"Matt Damon, Lucas McHugh Carroll, Eddie Jemison, Rusty Schwimmer",Nominated for 2 Golden Globes. Another 1 win & 18 nominations.,"$33,278,731",USA,23 Feb 2010,Steven Soderbergh,"Comedy, Crime, Drama","English, German",66,"The U.S. government decides to go after an agro-business giant with a price-fixing accusation, based on the evidence submitted by their star witness, vice president-turned-informant Mark Whitacre.",https://ia.media-imdb.com/images/M/MV5BMTc4MDIyMTM3NV5BMl5BanBnXkFtZTcwNDQ2Nzg2Mg@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",18 Sep 2009,True,108 min,The Informant!,movie,http://www.theinformantmovie.com/,"Scott Z. Burns (screenplay), Kurt Eichenwald (book)",2009,tt1130080,6.5,"56,576"
80,"Garret Dillahunt, Michael Bowen, Josh Coxx, Riki Lindhome",1 win & 8 nominations.,"$32,721,635",USA,18 Aug 2009,Dennis Iliadis,"Horror, Thriller",English,42,"After kidnapping and brutally assaulting two young women, a gang unknowingly finds refuge at a vacation home belonging to the parents of one of the victims: a mother and father who devise an increasingly gruesome series of revenge tactics.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMTM4MDAwOF5BMl5BanBnXkFtZTcwODcyMDIzMg@@._V1_SX300.jpg,Rogue Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",13 Mar 2009,True,110 min,The Last House on the Left,movie,http://www.thelasthouseontheleft.com/,"Adam Alleca (screenplay), Carl Ellsworth (screenplay), Wes Craven (earlier film)",2009,tt0844708,6.6,"74,546"
81,"George Clooney, Ewan McGregor, Jeff Bridges, Kevin Spacey",1 win & 1 nomination.,"$32,400,000","USA, UK",23 Mar 2010,Grant Heslov,"Comedy, War","English, Arabic",54,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",https://ia.media-imdb.com/images/M/MV5BMjIwOTQwNzg1MV5BMl5BanBnXkFtZTcwODc4MDU4Mg@@._V1_SX300.jpg,Overture Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",06 Nov 2009,True,94 min,The Men Who Stare at Goats,movie,http://www.themenwhostareatgoatsmovie.com/,"Jon Ronson (inspired by the book), Peter Straughan (screenplay)",2009,tt1234548,6.2,"117,756"
82,"Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloë Grace Moretz",Nominated for 2 Golden Globes. Another 17 wins & 54 nominations.,"$32,118,648",USA,22 Dec 2009,Marc Webb,"Comedy, Drama, Romance","English, French, Swedish",76,"An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her.",https://ia.media-imdb.com/images/M/MV5BMTk5MjM4OTU1OV5BMl5BanBnXkFtZTcwODkzNDIzMw@@._V1_SX300.jpg,Fox Searchlight Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",07 Aug 2009,True,95 min,500 Days of Summer,movie,http://www.foxsearchlight.com/500daysofsummer/,"Scott Neustadter, Michael H. Weber",2009,tt1022603,7.7,"420,861"
83,"Colin Ford, Joel Gretsch, Djimon Hounsou, Dakota Fanning",1 win & 2 nominations.,"$31,730,682","USA, Canada",07 Jul 2009,Paul McGuigan,"Action, Sci-Fi, Thriller","English, Cantonese",36,Two young Americans with special abilities must race to find a girl in Hong Kong before a shadowy government organization called Division does.,https://ia.media-imdb.com/images/M/MV5BMTM2NjE5NTYzMl5BMl5BanBnXkFtZTcwNzc3OTMyMg@@._V1_SX300.jpg,Summit Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",06 Feb 2009,True,111 min,Push,movie,http://www.push-themovie.com/,David Bourla,2009,tt0465580,6.1,"96,773"
84,"Christopher Plummer, Martin Landau, John C. Reilly, Crispin Glover",9 nominations.,"$31,691,649",USA,29 Dec 2009,Shane Acker,"Animation, Action, Adventure",English,60,A rag doll that awakens in a postapocalyptic future holds the key to humanity's salvation.,https://ia.media-imdb.com/images/M/MV5BMTY2ODE1MTgxMV5BMl5BanBnXkFtZTcwNTM1NTM2Mg@@._V1_SX300.jpg,Focus Features,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",09 Sep 2009,True,79 min,9,movie,http://www.9themovie.com,"Pamela Pettler (screenplay by), Shane Acker (story by)",2009,tt0472033,7.1,"120,432"
85,"Jamie Foxx, Robert Downey Jr., Catherine Keener, Tom Hollander",1 win & 3 nominations.,"$31,670,931","UK, France, USA",04 Aug 2009,Joe Wright,"Biography, Drama, Music",English,61,A newspaper journalist discovers a homeless musical genius and tries to improve his situation.,https://ia.media-imdb.com/images/M/MV5BMjExODQ3MTI5Nl5BMl5BanBnXkFtZTcwMDEyMTQ5MQ@@._V1_SX300.jpg,Dreamworks/Paramount,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",24 Apr 2009,True,117 min,The Soloist,movie,http://www.SoloistMovie.com/,"Susannah Grant (screenplay), Steve Lopez (book)",2009,tt0821642,6.7,"46,763"
86,"Harriet Minto-Day, Jay Laga'aia, Damien Garvey, Sahaj Dumpleton",3 wins & 6 nominations.,"$30,000,000","Australia, USA",11 May 2010,"Michael Spierig, Peter Spierig","Action, Fantasy, Horror",English,57,"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind.",https://ia.media-imdb.com/images/M/MV5BNzg3NDYyMDU4Nl5BMl5BanBnXkFtZTcwODA5NzA5Mg@@._V1_SX300.jpg,Lionsgate,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",08 Jan 2010,True,98 min,Daybreakers,movie,http://www.daybreakersmovie.com/,"Michael Spierig, Peter Spierig",2009,tt0433362,6.5,"112,738"
87,"Hugh Grant, Sarah Jessica Parker, Natalia Klimas, Vincenzo Amato",1 nomination.,"$29,580,087",USA,16 Mar 2010,Marc Lawrence,"Comedy, Drama, Romance","English, Ukrainian, French, Italian, Spanish",27,"In New York City, an estranged couple who witness a murder are relocated to small town Wyoming as part of the Witness Protection Program.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjUzMDY0NDYzN15BMl5BanBnXkFtZTcwNjgxMDI5Mg@@._V1_SX300.jpg,Sony Pictures/Columbia,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",18 Dec 2009,True,103 min,Did You Hear About the Morgans?,movie,http://www.didyouhearaboutthemorgans.com/,Marc Lawrence,2009,tt1314228,4.8,"32,379"
88,"Dylan Walsh, Sela Ward, Penn Badgley, Amber Heard",2 nominations.,"$29,062,561",USA,09 Feb 2010,Nelson McCormick,"Crime, Thriller","English, German",33,"Michael returns home from military school to find his mother happily in love and living with her new boyfriend. As the two men get to know each other, he becomes more and more suspicious of the man who is always there with a helpful hand.",https://ia.media-imdb.com/images/M/MV5BMTQ3ODU5OTUwMl5BMl5BanBnXkFtZTcwOTczNDU2Mg@@._V1_SX300.jpg,Screen Gems,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",16 Oct 2009,True,101 min,The Stepfather,movie,http://www.welcometothefamily.com/,"J.S. Cardone (screenplay), Donald E. Westlake (earlier screenplay), Carolyn Lefcourt (story), Brian Garfield (story), Donald E. Westlake (story)",2009,tt0814335,5.6,"25,932"
89,"Emily Browning, Arielle Kebbel, David Strathairn, Elizabeth Banks",2 nominations.,"$28,573,173","USA, Canada, Germany",28 Apr 2009,"Charles Guard, Thomas Guard","Drama, Horror, Mystery",English,43,"Anna returns home after a stint in a mental hospital, but her recovery is jeopardized by her cruel stepmother and ghastly visions of her dead mother.",https://ia.media-imdb.com/images/M/MV5BOTY0OTc3OTkyNV5BMl5BanBnXkFtZTcwMTg4Nzc5MQ@@._V1_SX300.jpg,DreamWorks/Paramount Studios,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",30 Jan 2009,True,87 min,The Uninvited,movie,http://www.uninvitedmovie.com/,"Craig Rosenberg (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay), Jee-woon Kim (motion picture ""Changhwa,  Hongryon"")",2009,tt0815245,6.4,"68,407"
90,"Tobey Maguire, Jake Gyllenhaal, Natalie Portman, Sam Shepard",Nominated for 2 Golden Globes. Another 4 wins & 13 nominations.,"$28,501,651",USA,23 Mar 2010,Jim Sheridan,"Drama, Thriller, War",English,58,A young man comforts his older brother's wife and children after he goes missing in Afghanistan.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMTY5MTcxOV5BMl5BanBnXkFtZTcwMTI3MDE3Mg@@._V1_SX300.jpg,Lionsgate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",04 Dec 2009,True,105 min,Brothers,movie,http://brothersfilm.com/,"David Benioff (screenplay), Susanne Bier (motion picture ""Brødre""), Anders Thomas Jensen (motion picture ""Brødre"")",2009,tt0765010,7.1,"96,973"
91,"Tobin Bell, Costas Mandylor, Mark Rolston, Betsy Russell",2 nominations.,"$27,669,413","Canada, USA, UK, Australia",26 Jan 2010,Kevin Greutert,"Horror, Mystery, Thriller",English,30,"Agent Strahm is dead, and FBI agent Erickson draws nearer to Hoffman. Meanwhile, a pair of insurance executives find themselves in another game set by Jigsaw.",https://ia.media-imdb.com/images/M/MV5BMTY1MzkzNTYyMl5BMl5BanBnXkFtZTcwOTg4MjE5Ng@@._V1_SX300.jpg,Lionsgate,R,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",23 Oct 2009,True,90 min,Saw VI,movie,http://saw6film.com/,"Patrick Melton (screenplay), Marcus Dunstan (screenplay)",2009,tt1233227,6.0,"88,009"
92,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes",1 win & 10 nominations.,"$26,746,443",USA,06 Jul 2010,Antoine Fuqua,"Crime, Drama, Thriller",English,43,Three unconnected Brooklyn cops wind up at the same deadly location after enduring vastly different career paths.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMTI5MTY5MV5BMl5BanBnXkFtZTcwNzAyOTMwMw@@._V1_SX300.jpg,Overture Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",05 Mar 2010,True,132 min,Brooklyn's Finest,movie,http://www.brooklynsfinestthemovie.com/,Michael C. Martin,2009,tt1210042,6.7,"55,791"
93,"Shoshana Bush, Damon Wayans Jr., Essence Atkins, Affion Crockett",N/A,"$25,615,792",USA,08 Sep 2009,Damien Dante Wayans,"Action, Comedy, Music",English,40,"Street dancer Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles.",https://ia.media-imdb.com/images/M/MV5BMTM0OTQzMDMyOV5BMl5BanBnXkFtZTcwODk3MzQwMg@@._V1_SX300.jpg,Paramount Studios,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",22 May 2009,True,83 min,Dance Flick,movie,http://www.thedanceflick.com/,"Keenen Ivory Wayans, Shawn Wayans, Marlon Wayans, Craig Wayans, Damien Dante Wayans",2009,tt1153706,3.5,"10,657"
94,"Milla Jovovich, Will Patton, Hakeem Kae-Kazim, Corey Johnson",1 nomination.,"$25,500,000","USA, UK",16 Mar 2010,Olatunde Osunsanmi,"Mystery, Sci-Fi, Thriller","English, Aboriginal",34,"A thriller involving an ongoing unsolved mystery in Alaska, where one town has seen an extraordinary number of unexplained disappearances during the past 40 years and there are accusations of a federal cover up.",https://ia.media-imdb.com/images/M/MV5BMTY2OTM0NDEyM15BMl5BanBnXkFtZTcwNTAzMDY4Mg@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",06 Nov 2009,True,98 min,The Fourth Kind,movie,http://www.thefourthkind.net/,"Olatunde Osunsanmi (screenplay), Olatunde Osunsanmi (story), Terry Robbins (story)",2009,tt1220198,5.9,"67,308"
95,"Clive Owen, Naomi Watts, Armin Mueller-Stahl, Ulrich Thomsen",1 nomination.,"$25,450,527","USA, Germany, UK, France",09 Jun 2009,Tom Tykwer,"Action, Crime, Drama","English, Italian, French, Danish",52,An Interpol agent attempts to expose a high-profile financial institution's role in an international arms dealing ring.,https://ia.media-imdb.com/images/M/MV5BMjE3Njg5NzY2OV5BMl5BanBnXkFtZTcwMDMxNjEwMg@@._V1_SX300.jpg,Sony Pictures/Columbia,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",13 Feb 2009,True,118 min,The International,movie,http://www.everybodypays.com/,Eric Warren Singer,2009,tt0963178,6.5,"84,343"
96,"Carter Jenkins, Austin Butler, Ashley Tisdale, Ashley Boettcher",2 nominations.,"$24,967,943","USA, Canada",03 Nov 2009,John Schultz,"Animation, Adventure, Comedy",English,42,A group of kids must protect their vacation home from invading aliens.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NTMzNTIxNV5BMl5BanBnXkFtZTcwOTI4ODU1Mg@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",31 Jul 2009,True,86 min,Aliens in the Attic,movie,http://www.aliensintheatticmovie.com/,"Mark Burton (screenplay), Adam F. Goldberg (screenplay), Mark Burton (story)",2009,tt0775552,5.4,"18,355"
97,"Seth Rogen, Ray Liotta, Michael Peña, Anna Faris",1 win & 4 nominations.,"$23,993,605",USA,22 Sep 2009,Jody Hill,"Comedy, Crime, Drama",English,54,"Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is recruited to close the case.",https://ia.media-imdb.com/images/M/MV5BMjA2MzMzODExOF5BMl5BanBnXkFtZTcwMjkzNzA0Mg@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",10 Apr 2009,True,86 min,Observe and Report,movie,http://observe-and-report.warnerbros.com/,Jody Hill,2009,tt1197628,5.8,"55,167"
98,"Channing Tatum, Terrence Howard, Zulay Henao, Michael Rivera",1 nomination.,"$23,036,320",USA,25 Aug 2009,Dito Montiel,"Action, Drama, Sport","English, Russian",61,"In New York City, a young counterfeiter is introduced to the world of underground street fighting by a seasoned scam artist, who becomes his manager on the bare-knuckling brawling circuit.",https://ia.media-imdb.com/images/M/MV5BMTk5NjM3MjA5Nl5BMl5BanBnXkFtZTcwODI2MTQ0Mg@@._V1_SX300.jpg,Rogue Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",24 Apr 2009,True,105 min,Fighting,movie,http://www.fightingmovie.net,"Robert Munic, Dito Montiel",2009,tt1082601,5.6,"29,522"
99,"Aaron Eckhart, Jennifer Aniston, Dan Fogler, John Carroll Lynch",1 win.,"$22,927,390","USA, Canada, UK",02 Feb 2010,Brandon Camp,"Drama, Romance",English,33,"A widower whose book about coping with loss turns him into a best-selling self-help guru, falls for the hotel florist where his seminar is given, only to learn that he hasn't yet truly confronted his wife's passing.",https://ia.media-imdb.com/images/M/MV5BMTU1ODc4NjkyOF5BMl5BanBnXkFtZTcwMTA1MjU2Mg@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",18 Sep 2009,True,109 min,Love Happens,movie,http://www.lovehappensmovie.com/,"Brandon Camp, Mike Thompson",2009,tt0899106,5.6,"27,550"
100,"Kay Panabaker, Walter Perez, Naturi Naughton, Asher Monroe",1 nomination.,"$22,429,956",USA,12 Jan 2010,Kevin Tancharoen,"Comedy, Drama, Musical",English,39,"An updated version of the musical Fame (1980), which centered on the students of the New York Academy of Performing Arts.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NjE1NjY0OF5BMl5BanBnXkFtZTcwMDQ3ODg3Mg@@._V1_SX300.jpg,MGM,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",25 Sep 2009,True,107 min,Fame,movie,http://www.generationfame.com,"Allison Burnett (screenplay), Christopher Gore",2009,tt1016075,5.0,"14,883"
101,"George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray",Nominated for 2 Oscars. Another 32 wins & 60 nominations.,"$21,000,000",USA,23 Mar 2010,Wes Anderson,"Animation, Adventure, Comedy","English, French",83,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,https://ia.media-imdb.com/images/M/MV5BOGUwYTU4NGEtNDM4MS00NDRjLTkwNmQtOTkwMWMyMjhmMjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",25 Nov 2009,True,87 min,Fantastic Mr. Fox,movie,http://www.fantasticmrfoxmovie.com/,"Roald Dahl (novel), Wes Anderson (screenplay), Noah Baumbach (screenplay)",2009,tt0432283,7.8,"160,441"
102,"Jimmy Bennett, Jake Short, Kat Dennings, Trevor Gagnon",1 win & 1 nomination.,"$20,875,468","USA, United Arab Emirates",24 Nov 2009,Robert Rodriguez,"Comedy, Family, Fantasy",English,53,"A young boy's discovery of a colorful, wish-granting rock causes chaos in the suburban town of Black Falls when jealous kids and scheming adults alike set out to get their hands on it.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MDUyMzk1Ml5BMl5BanBnXkFtZTcwMjczMDU2Mg@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",21 Aug 2009,True,89 min,Shorts,movie,http://shortsmovie.warnerbros.com/,"Robert Rodriguez, Álvaro Rodríguez (additional material)",2009,tt1100119,4.8,"5,752"
103,"Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez",1 win & 3 nominations.,"$146,336,178",USA,19 May 2009,Steve Carr,"Action, Comedy, Crime",English,39,"When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day.",https://ia.media-imdb.com/images/M/MV5BMTM2NzA1MzE1NF5BMl5BanBnXkFtZTcwOTYyNDIzMg@@._V1_SX300.jpg,Sony Pictures/Columbia Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",16 Jan 2009,True,91 min,Paul Blart: Mall Cop,movie,http://www.paulblartmallcop.com/,"Kevin James, Nick Bakay",2009,tt1114740,5.2,"91,465"
104,"Gerard Butler, Amber Valletta, Michael C. Hall, Kyra Sedgwick",1 win.,"$20,488,579",USA,18 Jan 2010,"Mark Neveldine, Brian Taylor","Action, Sci-Fi, Thriller",English,27,"In a future mind-controlling game, death row convicts are forced to battle in a 'Doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive thirty sessions in order to be set free. Or won't he?",https://ia.media-imdb.com/images/M/MV5BMTkzMDU0NTg3MF5BMl5BanBnXkFtZTcwNzU1MjU1Mg@@._V1_SX300.jpg,Lionsgate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",04 Sep 2009,True,95 min,Gamer,movie,http://gamerthemovie.com/,"Mark Neveldine, Brian Taylor",2009,tt1034032,5.8,"120,934"
105,"Soledad Villamil, Ricardo Darín, Carla Quevedo, Pablo Rago",Won 1 Oscar. Another 51 wins & 40 nominations.,"$6,390,014","Argentina, Spain",21 Sep 2010,Juan José Campanella,"Drama, Mystery, Romance",Spanish,80,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,https://ia.media-imdb.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",21 May 2010,True,129 min,The Secret in Their Eyes,movie,http://www.sonyclassics.com/thesecretintheireyes/,"Eduardo Sacheri (screenplay), Juan José Campanella (screenplay), Eduardo Sacheri (novel)",2009,tt1305806,8.2,"157,426"
