,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
60,"Seth Rogen, Zac Efron, Rose Byrne, Chloë Grace Moretz",3 wins & 5 nominations.,N/A,USA,20 Sep 2016,Nicholas Stoller,Comedy,English,58,"When their new next-door neighbors turn out to be a sorority even more debaucherous than the fraternity previously living there, Mac and Kelly team with their former enemy, Teddy, to bring the girls down.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NzUxMDUzN15BMl5BanBnXkFtZTgwNzI2MTY4ODE@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",20 May 2016,True,92 min,Neighbors 2: Sorority Rising,movie,http://www.neighbors-movie.com/,"Andrew Jay Cohen, Brendan O'Brien, Nicholas Stoller, Evan Goldberg, Seth Rogen, Andrew Jay Cohen (based on characters created by), Brendan O'Brien (based on characters created by)",2016,tt4438848,5.7,"89,264"
61,"Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo, Joseph Salas",15 nominations.,"$55,121,623","USA, Australia, Spain",27 Sep 2016,Jaume Collet-Serra,"Drama, Horror, Thriller","English, Spanish",59,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.",https://ia.media-imdb.com/images/M/MV5BMjA1MTA4MzU4Ml5BMl5BanBnXkFtZTgwNjUxNjczODE@._V1_SX300.jpg,Ombra Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",24 Jun 2016,True,86 min,The Shallows,movie,http://www.theshallows-movie.com/site/,Anthony Jaswinski,2016,tt4052882,6.3,"93,505"
62,"Jason Bateman, Olivia Munn, T.J. Miller, Jennifer Aniston",1 win & 1 nomination.,"$54,730,514",USA,04 Apr 2017,"Josh Gordon, Will Speck",Comedy,"English, Russian",42,"When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand...",https://images-na.ssl-images-amazon.com/images/M/MV5BNTI2MDE5MjQ3MV5BMl5BanBnXkFtZTgwNjA0MTUzMDI@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",09 Dec 2016,True,105 min,Office Christmas Party,movie,N/A,"Justin Malen (screenplay), Laura Solon (screenplay), Dan Mazer (screenplay), Jon Lucas (story), Scott Moore (story), Timothy Dowling (story)",2016,tt1711525,5.8,"47,420"
63,"Michael Fassbender, Marion Cotillard, Jeremy Irons, Brendan Gleeson",2 wins & 1 nomination.,"$54,645,723","USA, France, UK, Hong Kong, Taiwan, Malta",21 Mar 2017,Justin Kurzel,"Action, Adventure, Fantasy","English, Spanish, Arabic",36,"Callum Lynch explores the memories of his ancestor Aguilar de Nerha and gains the skills of a Master Assassin, before taking on the secret Templar society.",https://ia.media-imdb.com/images/M/MV5BNzE1OTczNTc1OF5BMl5BanBnXkFtZTgwMzgyMDI3MDI@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",21 Dec 2016,True,115 min,Assassin's Creed,movie,http://www.foxmovies.com/movies/assassins-creed,"Michael Lesslie (screenplay by), Adam Cooper (screenplay by), Bill Collage (screenplay by)",2016,tt2094766,5.8,"150,273"
64,"Ice Cube, Cedric the Entertainer, Regina Hall, Sean Patrick Thomas",1 win & 3 nominations.,"$54,014,580",USA,26 Jul 2016,Malcolm D. Lee,"Comedy, Drama",English,67,"As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change to their neighborhood.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzUxMzM5MjIxNF5BMl5BanBnXkFtZTgwMDk1NzMzNzE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",15 Apr 2016,True,111 min,Barbershop: The Next Cut,movie,http://www.barbershopmovie.com,"Kenya Barris, Tracy Oliver, Mark Brown (characters)",2016,tt3628584,5.9,"11,418"
65,"John Krasinski, James Badge Dale, Pablo Schreiber, David Denman",Nominated for 1 Oscar. Another 4 nominations.,"$37,978,162","Malta, Morocco, USA",07 Jun 2016,Michael Bay,"Action, Drama, History","English, Arabic",48,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.",https://ia.media-imdb.com/images/M/MV5BMjU3OTQ5NDc3Ml5BMl5BanBnXkFtZTgwOTEwNTkxNzE@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",15 Jan 2016,True,144 min,13 Hours,movie,http://www.thirteenhoursmovie.com/,"Chuck Hogan (screenplay), Mitchell Zuckoff (book)",2016,tt4172430,7.3,"89,883"
66,"Sunny Pawar, Abhishek Bharate, Priyanka Bose, Khushi Solanki",Nominated for 6 Oscars. Another 49 wins & 80 nominations.,"$51,694,854","UK, Australia, USA",11 Apr 2017,Garth Davis,"Biography, Drama","English, Hindi, Bengali",69,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia. 25 years later, he sets out to find his lost family.",https://ia.media-imdb.com/images/M/MV5BMjA3NjkzNjg2MF5BMl5BanBnXkFtZTgwMDkyMzgzMDI@._V1_SX300.jpg,See-Saw Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",06 Jan 2017,True,118 min,Lion,movie,http://lionmovie.com/,"Saroo Brierley (adapted from the book ""A Long Way Home"" by), Luke Davies (screenplay by)",2016,tt3741834,8.1,"155,413"
67,"Chris Hemsworth, Charlize Theron, Jessica Chastain, Emily Blunt",16 nominations.,"$46,445,229",USA,23 Aug 2016,Cedric Nicolas-Troyan,"Action, Adventure, Drama",English,35,"Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to survive the wicked intentions of both Freya and her sister Ravenna.",https://ia.media-imdb.com/images/M/MV5BMmI5ZjBjZmMtNTQwOC00YWJjLThkNmUtOTY2ZDkwMmI2ZmU4XkEyXkFqcGdeQXVyMTQ1ODEyNjA@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",22 Apr 2016,True,114 min,The Huntsman: Winter's War,movie,https://www.facebook.com/thehuntsmanmovie,"Evan Spiliotopoulos, Craig Mazin, Evan Daugherty (characters)",2016,tt2381991,6.1,"76,600"
68,"Art Parkinson, Charlize Theron, Ralph Fiennes, Brenda Vaccaro",Nominated for 2 Oscars. Another 33 wins & 60 nominations.,"$48,019,281",USA,22 Nov 2016,Travis Knight,"Animation, Action, Adventure",English,84,A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.,https://ia.media-imdb.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_SX300.jpg,Focus Features,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",19 Aug 2016,True,101 min,Kubo and the Two Strings,movie,http://www.kubothemovie.com/,"Marc Haimes (screenplay by), Chris Butler (screenplay by), Shannon Tindle (story by), Marc Haimes (story by)",2016,tt4302938,7.8,"92,140"
69,"Casey Affleck, Ben O'Brien, Kyle Chandler, Richard Donelly",Won 2 Oscars. Another 117 wins & 243 nominations.,"$47,695,120",USA,21 Feb 2017,Kenneth Lonergan,Drama,English,96,A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.,https://ia.media-imdb.com/images/M/MV5BMTYxMjk0NDg4Ml5BMl5BanBnXkFtZTgwODcyNjA5OTE@._V1_SX300.jpg,Amazon Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",16 Dec 2016,True,137 min,Manchester by the Sea,movie,http://manchesterbytheseathemovie.com/,Kenneth Lonergan,2016,tt4034228,7.8,"186,776"
70,"Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper",2 wins & 3 nominations.,"$44,765,679","China, Canada, Japan, USA",27 Sep 2016,Duncan Jones,"Action, Adventure, Fantasy",English,32,"As an Orc horde invades the planet Azeroth using a magic portal, a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war.",https://ia.media-imdb.com/images/M/MV5BMjIwNTM0Mzc5MV5BMl5BanBnXkFtZTgwMDk5NDU1ODE@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",10 Jun 2016,True,123 min,Warcraft: The Beginning,movie,http://www.warcraftmovie.com/,"Charles Leavitt, Duncan Jones",2016,tt0803096,6.9,"207,977"
71,"Dakota Johnson, Rebel Wilson, Leslie Mann, Damon Wayans Jr.",3 nominations.,N/A,USA,24 May 2016,Christian Ditter,"Comedy, Romance",English,51,A group of young adults navigate love and relationships in New York City.,https://ia.media-imdb.com/images/M/MV5BNzI4MDMwMzUwNF5BMl5BanBnXkFtZTgwMDgyNzkyNzE@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",12 Feb 2016,True,110 min,How to Be Single,movie,http://howtobesinglemovie.com/,"Abby Kohn (screenplay), Marc Silverstein (screenplay), Dana Fox (screenplay), Abby Kohn (screen story), Marc Silverstein (screen story), Liz Tuccillo (book)",2016,tt1292566,6.1,"67,647"
72,"Zac Efron, Adam Devine, Anna Kendrick, Aubrey Plaza",4 nominations.,"$46,007,113",USA,27 Sep 2016,Jake Szymanski,"Adventure, Comedy, Romance","English, Chinese, Japanese",51,"Two hard-partying brothers place an online ad to find the perfect dates for their sister's Hawaiian wedding. Hoping for a wild getaway, the boys instead find themselves out-hustled by an uncontrollable duo.",https://ia.media-imdb.com/images/M/MV5BMjM4NDIxNzI5Nl5BMl5BanBnXkFtZTgwMTg4NTY5NzE@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",08 Jul 2016,True,98 min,Mike and Dave Need Wedding Dates,movie,http://www.foxmovies.com/movies/mike-and-dave-need-wedding-dates,"Andrew Jay Cohen, Brendan O'Brien",2016,tt2823054,6.0,"67,285"
73,"Matt Damon, Tian Jing, Willem Dafoe, Andy Lau",1 win & 1 nomination.,"$45,125,480","USA, China, Hong Kong, Australia, Canada",23 May 2017,Yimou Zhang,"Action, Adventure, Fantasy","English, Mandarin, Spanish",42,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,https://ia.media-imdb.com/images/M/MV5BMjA3MjAzOTQxNF5BMl5BanBnXkFtZTgwOTc5OTY1OTE@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",17 Feb 2017,True,103 min,The Great Wall,movie,http://www.thegreatwallmovie.com/,"Carlo Bernard (screenplay), Doug Miro (screenplay), Tony Gilroy (screenplay), Max Brooks (story), Edward Zwick (story), Marshall Herskovitz (story)",2016,tt2034800,6.0,"96,762"
74,"Miles Teller, Steve Lantz, Gregg Weiner, David Packouz",Nominated for 1 Golden Globe. Another 2 nominations.,"$43,017,433","USA, Cambodia",22 Nov 2016,Todd Phillips,"Comedy, Crime, Drama","English, Arabic, Albanian, Romanian",57,"Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.",https://ia.media-imdb.com/images/M/MV5BMjEyNzQ0NzM4MV5BMl5BanBnXkFtZTgwMDI0ODM2OTE@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",19 Aug 2016,True,114 min,War Dogs,movie,http://www.wardogsthemovie.com/,"Stephen Chin (screenplay), Todd Phillips (screenplay), Jason Smilovic (screenplay), Guy Lawson (Rolling Stone article ""Arms and the Dudes"")",2016,tt2005151,7.1,"134,553"
75,"Danny Glover, Gabrielle Union, Mo'Nique, Kimberly Elise",3 nominations.,"$41,715,860",USA,07 Feb 2017,David E. Talbert,"Comedy, Drama",English,55,A dysfunctional family gathers together for their first Christmas since their mom died.,https://ia.media-imdb.com/images/M/MV5BMjM1MTkwNTQ1Ml5BMl5BanBnXkFtZTgwNTc5ODgxOTE@._V1_SX300.jpg,Will Packer Productions,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",11 Nov 2016,True,111 min,Almost Christmas,movie,http://www.almostchristmasmovie.com,David E. Talbert,2016,tt4649416,6.0,"4,423"
76,"George Clooney, Julia Roberts, Jack O'Connell, Dominic West",2 nominations.,N/A,USA,06 Sep 2016,Jodie Foster,"Crime, Drama, Thriller","English, Korean, Icelandic",55,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.,https://ia.media-imdb.com/images/M/MV5BMTgzMjU1NDUwMl5BMl5BanBnXkFtZTgwODg1NjY0ODE@._V1_SX300.jpg,Smokehouse Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",13 May 2016,True,98 min,Money Monster,movie,http://www.sonypictures.com/movies/moneymonster/,"Jamie Linden (screenplay), Alan DiFiore (screenplay), Jim Kouf (screenplay), Alan DiFiore (story), Jim Kouf (story)",2016,tt2241351,6.5,"77,599"
77,"Brad Pitt, Vincent Ebrahim, Xavier de Guillebon, Marion Cotillard",Nominated for 1 Oscar. Another 10 nominations.,"$40,069,087","UK, USA",28 Feb 2017,Robert Zemeckis,"Action, Drama, Romance","English, French, German, Arabic",60,"In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",https://ia.media-imdb.com/images/M/MV5BZWEyMzg4ZWUtYmZhMC00Yjk2LWEyYjktODVmN2M3YTA2ZmNjXkEyXkFqcGdeQXVyNjQ2Mjg3OTI@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",23 Nov 2016,True,124 min,Allied,movie,http://www.alliedmovie.com/,Steven Knight,2016,tt3640424,7.1,"108,808"
78,"Emma Roberts, Dave Franco, Emily Meade, Miles Heizer",5 nominations.,"$38,562,379",USA,25 Oct 2016,"Henry Joost, Ariel Schulman","Action, Adventure, Crime",English,58,"A high school senior finds herself immersed in an online game of truth or dare, where her every move starts to become manipulated by an anonymous community of ""watchers.""",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzOTg1OTM4NV5BMl5BanBnXkFtZTgwMTg2Mjg0OTE@._V1_SX300.jpg,Keep Your Head,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",27 Jul 2016,True,96 min,Nerve,movie,http://www.playnerve.com/,"Jessica Sharzer (screenplay by), Jeanne Ryan (based on the novel by)",2016,tt3531824,6.6,"88,326"
79,"Joseph Fiennes, Tom Felton, Peter Firth, Cliff Curtis",N/A,N/A,USA,24 May 2016,Kevin Reynolds,"Action, Adventure, Drama",English,51,"In 33 AD, a Roman Tribune in Judea is tasked to find the missing body of Jesus Christ who rose from the dead.",https://ia.media-imdb.com/images/M/MV5BMTAzNjQ1Mzk2MjNeQTJeQWpwZ15BbWU4MDU0MDk1Mjcx._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",19 Feb 2016,True,107 min,Risen,movie,http://www.risen-movie.com/,"Kevin Reynolds (screenplay), Paul Aiello (screenplay), Paul Aiello (story)",2016,tt3231054,6.3,"20,386"
80,"Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer",8 wins & 32 nominations.,"$32,261,515",USA,23 Aug 2016,Shane Black,"Action, Comedy, Crime",English,70,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.",https://ia.media-imdb.com/images/M/MV5BMjcwNDA5MDYyNl5BMl5BanBnXkFtZTgwNjg0NDkzNzE@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",20 May 2016,True,116 min,The Nice Guys,movie,http://www.theniceguysmovie.com,"Shane Black, Anthony Bagarozzi",2016,tt3799694,7.4,"209,760"
81,"Lauren Cohan, Rupert Evans, James Russell, Jim Norton",6 nominations.,"$30,196,680","USA, China, Canada",10 May 2016,William Brent Bell,"Horror, Mystery, Thriller",English,42,"An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.",https://ia.media-imdb.com/images/M/MV5BMTc1MjcxNzcwMV5BMl5BanBnXkFtZTgwMTE0NTE2NzE@._V1_SX300.jpg,STX Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",22 Jan 2016,True,97 min,The Boy,movie,http://theboymovie.tumblr.com/,Stacey Menear,2016,tt3882082,6.0,"60,000"
82,"Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza",2 wins & 11 nominations.,"$34,690,808",USA,17 May 2016,Dan Mazer,Comedy,English,21,"Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant Colonel, to Florida for Spring Break.",https://ia.media-imdb.com/images/M/MV5BMzk0NzkyNDk2M15BMl5BanBnXkFtZTgwNDczOTU3NzE@._V1_SX300.jpg,Lionsgate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",22 Jan 2016,True,102 min,Dirty Grandpa,movie,N/A,John Phillips,2016,tt1860213,5.9,"90,523"
83,"Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders",1 nomination.,N/A,USA,03 May 2016,J Blakeson,"Action, Adventure, Sci-Fi",English,33,"Four waves of increasingly deadly alien attacks have left most of Earth decimated. Cassie is on the run, desperately trying to save her younger brother.",https://ia.media-imdb.com/images/M/MV5BMjQwOTc0Mzg3Nl5BMl5BanBnXkFtZTgwOTg3NjI2NzE@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",22 Jan 2016,True,112 min,The 5th Wave,movie,http://www.laquintaola.com.mx/,"Susannah Grant (screenplay by), Akiva Goldsman (screenplay by), Jeff Pinkner (screenplay by), Rick Yancey (based on the novel by)",2016,tt2304933,5.2,"83,023"
84,"Annalise Basso, Elizabeth Reaser, Lulu Wilson, Henry Thomas",2 wins & 6 nominations.,"$34,904,885","USA, China, Japan",17 Jan 2017,Mike Flanagan,"Horror, Thriller","English, Ukrainian",65,"In 1967 Los Angeles, a widowed mother and her daughters add a new stunt to bolster their seance scam business, inviting an evil presence into their home.",https://ia.media-imdb.com/images/M/MV5BMTk4NTcxNTQ5NF5BMl5BanBnXkFtZTgwNTk5OTU4OTE@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",21 Oct 2016,True,99 min,Ouija: Origin of Evil,movie,http://ouijamovie.com/,"Mike Flanagan, Jeff Howard, Juliet Snowden (based on characters created by), Stiles White (based on characters created by)",2016,tt4361050,6.1,"40,517"
85,"Tom Hanks, Felicity Jones, Omar Sy, Irrfan Khan",1 win & 1 nomination.,"$34,307,024","USA, Hungary",24 Jan 2017,Ron Howard,"Action, Adventure, Crime","English, French, Italian, Turkish",42,"When Robert Langdon wakes up in an Italian hospital with amnesia, he teams up with Dr. Sienna Brooks, and together they must race across Europe against the clock to foil a deadly global plot.",https://ia.media-imdb.com/images/M/MV5BMTUzNTE2NTkzMV5BMl5BanBnXkFtZTgwMDAzOTUyMDI@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",28 Oct 2016,True,121 min,Inferno,movie,http://www.infernomovie.net/site,"Dan Brown (based in part on the novel by), David Koepp (screenplay by)",2016,tt3062096,6.2,"120,559"
86,"Lucas Till, Jane Levy, Thomas Lennon, Barry Pepper",2 nominations.,"$33,243,820","USA, Canada",11 Apr 2017,Chris Wedge,"Action, Adventure, Comedy",English,41,A young man working at a small town junkyard discovers and befriends a creature which feeds on oil being sought by a fracking company.,https://ia.media-imdb.com/images/M/MV5BMTEyMjAzMDk4ODZeQTJeQWpwZ15BbWU4MDUxNzMzMDEy._V1_SX300.jpg,Paramount Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",13 Jan 2017,True,104 min,Monster Trucks,movie,http://MonsterTrucksMovie.com,"Derek Connolly (screenplay by), Matthew Robinson (story by), Jonathan Aibel (story by), Glenn Berger (story by)",2016,tt3095734,5.7,"11,547"
87,"Jennifer Aniston, Timothy Olyphant, Shay Mitchell, Caleb Brown",1 win & 6 nominations.,"$29,149,230",USA,02 Aug 2016,Garry Marshall,"Comedy, Drama",English,18,Three generations come together in the week leading up to Mother's Day.,https://ia.media-imdb.com/images/M/MV5BODYzMjc5NDEzNF5BMl5BanBnXkFtZTgwMzI3ODcyODE@._V1_SX300.jpg,Open Road Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",29 Apr 2016,True,118 min,Mother's Day,movie,http://www.seemothersday.com/,"Anya Kochoff (screenplay), Matthew Walker (screenplay), Tom Hines (screenplay), Lily Hollander (story), Matthew Walker (story), Tom Hines (story), Garry Marshall (story)",2016,tt4824302,5.6,"24,627"
88,"Mark Wahlberg, Dicky Eklund Jr., Michael Marchand, Rhet Kidd",2 wins & 3 nominations.,"$31,856,991","Hong Kong, USA",28 Mar 2017,Peter Berg,"Crime, Drama, History","English, Chinese, Arabic",69,"The story of the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists responsible.",https://ia.media-imdb.com/images/M/MV5BODYxMDc0NTg2Nl5BMl5BanBnXkFtZTgwNjY0NDYzOTE@._V1_SX300.jpg,CBS Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",13 Jan 2017,True,133 min,Patriots Day,movie,http://www.patriotsdayfilm.com/,"Peter Berg (screenplay), Matt Cook (screenplay), Joshua Zetumer (screenplay), Peter Berg (story), Matt Cook (story), Paul Tamasy (story), Eric Johnson (story)",2016,tt4572514,7.4,"62,377"
89,"Brenton Thwaites, John Samaha, Courtney Eaton, Nikolaj Coster-Waldau",2 wins & 14 nominations.,"$31,141,074","USA, Australia",31 May 2016,Alex Proyas,"Action, Adventure, Fantasy",English,25,"Mortal hero Bek teams with the god Horus in an alliance against Set, the merciless god of darkness, who has usurped Egypt's throne, plunging the once peaceful and prosperous empire into chaos and conflict.",https://ia.media-imdb.com/images/M/MV5BNjExODg3MDUzNl5BMl5BanBnXkFtZTgwNjExMjE3NzE@._V1_SX300.jpg,Lionsgate,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",26 Feb 2016,True,127 min,Gods of Egypt,movie,http://www.godsofegypt.movie/home,"Matt Sazama, Burk Sharpless",2016,tt2404233,5.4,"85,510"
90,"Will Smith, Edward Norton, Kate Winslet, Michael Peña",1 win & 3 nominations.,"$30,982,955",USA,14 Mar 2017,David Frankel,"Drama, Romance",English,23,"Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.",https://ia.media-imdb.com/images/M/MV5BMTQ5ODE4MTY2NV5BMl5BanBnXkFtZTgwMzM2NzEzMDI@._V1_SX300.jpg,New Line Cinema,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",16 Dec 2016,True,97 min,Collateral Beauty,movie,N/A,Allan Loeb,2016,tt4682786,6.8,"66,842"
