,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
76,"Rob Schneider, Anna Faris, Matthew Lawrence, Eric Christian Olsen",4 nominations.,N/A,USA,25 Jan 2005,Tom Brady,"Comedy, Fantasy",English,29,"An attractive and popular teenager who is mean-spirited toward others finds herself in the body of an older man, and must find a way to get back to her original body.",https://ia.media-imdb.com/images/M/MV5BMzY1NTAzNTA3Ml5BMl5BanBnXkFtZTYwMDA5Mzc3._V1_SX300.jpg,Buena Vista Distribution Compa,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",13 Dec 2002,True,104 min,The Hot Chick,movie,http://touchstonepictures.go.com/hotchick/index.html?CMP=IL10283,"Tom Brady, Rob Schneider",2002,tt0302640,5.5,"80,956"
77,"Eddie Murphy, Owen Wilson, Famke Janssen, Malcolm McDowell",2 wins & 6 nominations.,N/A,USA,08 Apr 2003,Betty Thomas,"Action, Adventure, Comedy","English, Hungarian, Russian",35,A professional athlete has to help a U.S. government agent recover a missing jet.,https://ia.media-imdb.com/images/M/MV5BN2YzMzc1MDUtYzE0OS00MWQwLWI0MTEtNWU1ZWM2NTI2NGIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,LionsGate Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",01 Nov 2002,True,97 min,I Spy,movie,N/A,"Morton S. Fine (characters), David Friedkin (characters), Marianne Wibberley (story), Cormac Wibberley (story), Marianne Wibberley (screenplay), Cormac Wibberley (screenplay), Jay Scherick (screenplay), David Ronn (screenplay)",2002,tt0297181,5.4,"44,568"
78,"Ice Cube, Mike Epps, John Witherspoon, Don 'D.C.' Curry",N/A,"$32,983,713",USA,25 Mar 2003,Marcus Raboy,"Comedy, Drama",English,35,Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas...,https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5NTI3OTYyN15BMl5BanBnXkFtZTYwNjUxNTg2._V1_SX300.jpg,New Line Cinema,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",22 Nov 2002,True,85 min,Friday After Next,movie,http://fridayafternext.com/index_flash.html,"Ice Cube (characters), DJ Pooh (characters), Ice Cube",2002,tt0293815,5.8,"21,765"
79,"Adrien Brody, Emilia Fox, Michal Zebrowski, Ed Stoppard",Won 3 Oscars. Another 52 wins & 73 nominations.,"$32,519,322","France, Poland, Germany, UK, USA",27 May 2003,Roman Polanski,"Biography, Drama, Music","English, German, Russian",85,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,https://ia.media-imdb.com/images/M/MV5BOWRiZDIxZjktMTA1NC00MDQ2LWEzMjUtMTliZmY3NjQ3ODJiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Focus Features,R,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",28 Mar 2003,True,150 min,The Pianist,movie,http://www.thepianistmovie.com/,"Ronald Harwood (screenplay), Wladyslaw Szpilman (book)",2002,tt0253474,8.5,"583,384"
80,"Parminder Nagra, Keira Knightley, Jonathan Rhys Meyers, Anupam Kher",Nominated for 1 Golden Globe. Another 17 wins & 19 nominations.,"$32,441,165","UK, Germany, USA",30 Sep 2003,Gurinder Chadha,"Comedy, Drama, Romance","English, Panjabi, Hindi, German",66,The daughter of orthodox Sikh rebels against her parents' traditionalism and joins a football team.,https://ia.media-imdb.com/images/M/MV5BMTg1Njk5NjczM15BMl5BanBnXkFtZTYwNjc2NTQ3._V1_SX300.jpg,Fox Searchlight Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",01 Aug 2003,True,112 min,Bend It Like Beckham,movie,http://www.foxsearchlight.com/benditlikebeckham,"Gurinder Chadha, Guljit Bindra, Paul Mayeda Berges",2002,tt0286499,6.7,"95,911"
81,"Robert De Niro, Billy Crystal, Lisa Kudrow, Joe Viterelli",1 win.,"$32,070,920",USA,13 May 2003,Harold Ramis,"Comedy, Crime",English,37,"Mobster Paul Vitti is released into Dr. Ben Sobol's care, where only more chaos ensues.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0OTYwMzQ5OF5BMl5BanBnXkFtZTYwMzQyMDg5._V1_SX300.jpg,Warner Bros.,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",06 Dec 2002,True,96 min,Analyze That,movie,http://analyzethatmovie.com,"Kenneth Lonergan (characters), Peter Tolan (characters), Peter Steinfeld, Harold Ramis, Peter Tolan",2002,tt0289848,5.9,"74,560"
82,"Sandra Bullock, Ben Chaplin, Ryan Gosling, Michael Pitt",2 nominations.,N/A,USA,23 Jan 2003,Barbet Schroeder,"Crime, Mystery, Thriller",English,50,"Two gifted high school students execute a ""perfect"" murder - then become engaged in an intellectual contest with a seasoned homicide detective.",https://ia.media-imdb.com/images/M/MV5BMTI4MTcyMTU1OF5BMl5BanBnXkFtZTYwMTE5MDE3._V1_SX300.jpg,Omega Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Metacritic', 'Value': '50/100'}]",19 Apr 2002,True,115 min,Murder by Numbers,movie,N/A,Tony Gayton,2002,tt0264935,6.1,"47,188"
83,"Robin Williams, Connie Nielsen, Michael Vartan, Dylan Smith",6 wins & 21 nominations.,N/A,USA,30 Aug 2005,Mark Romanek,"Drama, Thriller",English,64,A mentally unstable photo developer begins to attack a middle-class family after his obsession with them becomes more sick and disturbing than any of them could imagine.,https://ia.media-imdb.com/images/M/MV5BYWVkMjAzY2QtZTA4Yi00OWZmLTliMzctZTkyODU4NTc3MmRjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",13 Sep 2002,True,96 min,One Hour Photo,movie,N/A,Mark Romanek,2002,tt0265459,6.8,"104,401"
84,"Jamie Lee Curtis, Brad Loree, Busta Rhymes, Bianca Kajlich",1 win & 1 nomination.,"$30,259,652",USA,10 Dec 2002,Rick Rosenthal,"Comedy, Horror, Thriller",English,19,"Three years after he last terrorized his sister, Michael Myers confronts her again, before traveling to Haddonfield to deal with the cast and crew of a reality show which is being broadcast from his old home.",https://ia.media-imdb.com/images/M/MV5BODczZDMxNTMtZDIxOC00YWEzLWJkMmEtZjczNGUwZDA2NTNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Dimension Films,R,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",12 Jul 2002,True,94 min,Halloween: Resurrection,movie,http://www.dimensionfilms.com/halloweenresurrection/index.html,"Debra Hill (characters), John Carpenter (characters), Larry Brand (story), Larry Brand (screenplay), Sean Hood (screenplay)",2002,tt0220506,4.1,"30,113"
85,"Aaliyah, Stuart Townsend, Marguerite Moreau, Vincent Perez",7 nominations.,"$31,000,000","USA, Australia",27 Aug 2002,Michael Rymer,"Drama, Fantasy, Horror",English,30,The vampire Lestat becomes a rock star whose music wakes up the queen of all vampires.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNDEyMzEzMV5BMl5BanBnXkFtZTYwMDM1NjA3._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",22 Feb 2002,True,101 min,Queen of the Damned,movie,http://queenofthedamned.warnerbros.com,"Anne Rice (novels), Scott Abbott (screenplay), Michael Petroni (screenplay)",2002,tt0238546,5.3,"47,136"
86,"Goldie Hawn, Susan Sarandon, Geoffrey Rush, Erika Christensen",Nominated for 1 Golden Globe. Another 1 win.,"$30,194,326",USA,28 Jan 2003,Bob Dolman,"Comedy, Drama",English,48,"Lavinia and Suzette, former rock groupies and best friends, reconnect after twenty years; one is still as wild as ever, while the other has adopted a more conservative lifestyle.",https://ia.media-imdb.com/images/M/MV5BZjA1OTQxNGEtNTRjNi00MWIwLWEyZGYtNGRjOGEwNzE5OWU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Fox Searchlight Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",20 Sep 2002,True,98 min,The Banger Sisters,movie,http://www.foxsearchlight.com/thebangersisters/index.html,Bob Dolman,2002,tt0280460,5.6,"13,250"
87,"Anthony Hopkins, Chris Rock, Peter Stormare, Gabriel Macht",N/A,"$30,128,152","USA, Czech Republic",12 Nov 2002,Joel Schumacher,"Action, Adventure, Comedy",English,37,"When an Ivy League-educated C.I.A. Agent is killed during an operation, the secret agency recruits his twin brother.",https://ia.media-imdb.com/images/M/MV5BMjE3MTA5MTcwNl5BMl5BanBnXkFtZTYwMDMwNzI3._V1_SX300.jpg,Touchstone Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",07 Jun 2002,True,116 min,Bad Company,movie,http://bventertainment.go.com/movies/badcompany,"Gary M. Goodman (story), David Himmelstein (story), Jason Richman (screenplay), Michael Browning (screenplay)",2002,tt0280486,5.6,"41,828"
88,"Gabriel Byrne, Julianna Margulies, Ron Eldard, Desmond Harrington",1 nomination.,"$30,100,000","USA, Australia",25 Mar 2003,Steve Beck,Horror,"English, Italian, Spanish",28,"A salvage crew that discovers a long-lost 1962 passenger ship floating lifeless in a remote region of the Bering Sea soon notices, as they prepare to tow it back to land, that strange things happen.",https://ia.media-imdb.com/images/M/MV5BMTM3NTA4NDIwMF5BMl5BanBnXkFtZTYwNTc4NDE3._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",25 Oct 2002,True,91 min,Ghost Ship,movie,http://ghostshipmovie.warnerbros.com,"Mark Hanlon (story), Mark Hanlon (screenplay), John Pogue (screenplay)",2002,tt0288477,5.5,"82,183"
89,"Kevin Costner, Susanna Thompson, Joe Morton, Ron Rifkin",1 nomination.,"$30,063,805","USA, Germany",30 Jul 2002,Tom Shadyac,"Drama, Fantasy, Mystery","English, Spanish",25,A grieving doctor is being contacted by his late wife through his patients' near death experiences.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjNhYWZjN2EtNTI5ZC00ZjE5LTgwMDYtOGZmNmM3MDBjZGZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",22 Feb 2002,True,104 min,Dragonfly,movie,http://www.dragonflymovie.com,"Brandon Camp (story), Mike Thompson (story), David Seltzer (screenplay), Brandon Camp (screenplay), Mike Thompson (screenplay)",2002,tt0259288,6.1,"33,513"
90,"DJ Qualls, Eliza Dushku, Zooey Deschanel, Jerod Mixon",1 nomination.,"$28,972,187",USA,13 Aug 2002,Ed Decter,Comedy,English,24,A high school senior branded uncool in the ninth grade gets himself expelled so he changes his image to cool kid at the town's other high school.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzg4MDljNzYtNjNmNC00OThkLWIzMGEtZDc2Y2Y4MWZkNTc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Columbia Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",10 May 2002,True,88 min,The New Guy,movie,http://www.sonypictures.com/movies/thenewguy,David Kendall,2002,tt0241760,5.9,"30,477"
91,"Jesse Bradford, Erika Christensen, Shiri Appleby, Kate Burton",N/A,"$28,303,771",USA,11 Mar 2003,John Polson,"Drama, Thriller",English,29,A high school senior with a promising swimming career has a one-night stand with consequences.,https://images-na.ssl-images-amazon.com/images/M/MV5BM2RmZjY1MTItNGM1ZC00NzhlLWI2MjEtYjY1ZjI1M2NiZTg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",06 Sep 2002,True,85 min,Swimfan,movie,http://www.swimfan4u.com/index.php,"Charles F. Bohl, Phillip Schneider",2002,tt0283026,5.0,"17,282"
92,"Steve Irwin, Terri Irwin, Magda Szubanski, David Wenham",1 win & 1 nomination.,"$28,286,973","Australia, USA",17 Dec 2002,John Stainton,"Action, Adventure, Comedy",English,50,"The Crocodile Hunter mistakes some CIA agents for poachers and sets out to stop them from capturing a wily croc which, unbeknownst to him, has swallowed a tracking drone.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NTk2Mjc3N15BMl5BanBnXkFtZTYwNzU0NjY2._V1_SX300.jpg,MGM Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",12 Jul 2002,True,90 min,The Crocodile Hunter: Collision Course,movie,http://www.mgm.com/crocodilehunter/home.html,"John Stainton (story), Holly Goldberg Sloan (screenplay)",2002,tt0305396,5.4,"5,891"
93,"Taye Diggs, Sanaa Lathan, Yasiin Bey, Nicole Ari Parker",2 wins & 18 nominations.,"$27,186,836",USA,11 Feb 2003,Rick Famuyiwa,"Romance, Comedy, Drama",English,58,"Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDU4ODk1NzM0Ml5BMl5BanBnXkFtZTYwOTcxMDg5._V1_SX300.jpg,Fox Searchlight,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",11 Oct 2002,True,109 min,Brown Sugar,movie,http://www2.foxsearchlight.com/brownsugar,"Michael Elliot (story), Michael Elliot (screenplay), Rick Famuyiwa (screenplay)",2002,tt0297037,6.5,"6,615"
94,"Clint Eastwood, Jeff Daniels, Anjelica Huston, Wanda De Jesus",1 win.,"$26,200,000",USA,27 Dec 2002,Clint Eastwood,"Action, Crime, Drama","English, Spanish",64,"Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a serial killer.",https://ia.media-imdb.com/images/M/MV5BMTIxMDMzMDk1NV5BMl5BanBnXkFtZTYwNzgxNDY3._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",09 Aug 2002,True,110 min,Blood Work,movie,http://bloodworkmovie.warnerbros.com/home.html,"Michael Connelly (novel), Brian Helgeland (screenplay)",2002,tt0309377,6.4,"37,374"
95,"Salma Hayek, Mía Maestro, Alfred Molina, Antonio Banderas",Won 2 Oscars. Another 15 wins & 46 nominations.,"$25,681,203","USA, Canada, Mexico",10 Jun 2003,Julie Taymor,"Biography, Drama, Romance","English, French, Russian",61,"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",https://images-na.ssl-images-amazon.com/images/M/MV5BYzUxMTU0ZmEtZWE0Ni00NzJlLThhZTUtNDA1ZDZjZDUxYThiXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,Miramax Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",22 Nov 2002,True,123 min,Frida,movie,http://www.miramax.com/frida/,"Hayden Herrera (book), Clancy Sigal (screenplay), Diane Lake (screenplay), Gregory Nava (screenplay), Anna Thomas (screenplay)",2002,tt0120679,7.4,"69,123"
96,"Phil Vischer, Mike Nawrocki, Tim Hodge, Lisa Vischer",2 nominations.,"$25,408,198","USA, UK",04 Mar 2003,"Mike Nawrocki, Phil Vischer","Animation, Adventure, Comedy",English,58,"When the singing Veggies encounter some car trouble, they're stranded at old, rundown seafood joint where nothing is quite as it seems. As Bob the Tomato and the kids settle in to wait for ...",https://ia.media-imdb.com/images/M/MV5BMjA0OTk5MTk0M15BMl5BanBnXkFtZTYwNTgxMDg5._V1_SX300.jpg,Artisan Entertainment,G,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",04 Oct 2002,True,82 min,Jonah: A VeggieTales Movie,movie,http://www.jonahmovie.com/,"Phil Vischer, Mike Nawrocki, Tim Hodge (story)",2002,tt0298388,6.6,"3,392"
97,"Ice Cube, Mike Epps, Tommy Flanagan, Carmen Chaplin",N/A,"$25,482,931","USA, Germany",20 Aug 2002,Kevin Bray,"Action, Comedy, Crime","English, French",34,A bounty hunter chases and catches suspects all over Miami . He ends up getting shot at and start to second guess his job as a bounty hunter . While he feels he need to be making more and ...,https://ia.media-imdb.com/images/M/MV5BNjM0MzliMDktZGFlOS00NmQ3LWJhYWItMjBhZmI2OGRlMmMwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,New Line Cinema,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",08 Mar 2002,True,95 min,All About the Benjamins,movie,http://www.benjaminsmovie.com,"Ronald Lang, Ice Cube",2002,tt0278295,5.8,"10,512"
98,"Jason Statham, Qi Shu, Matt Schulze, François Berléand",N/A,"$25,221,889","France, USA",15 Apr 2003,"Louis Leterrier, Corey Yuen","Action, Crime, Thriller","English, French, Mandarin",51,"Frank is hired to ""transport"" packages for unknown clients and has made a very good living doing so. But when asked to move a package that begins moving, complications arise.",https://ia.media-imdb.com/images/M/MV5BMTk2NDc2MDAxN15BMl5BanBnXkFtZTYwNDc1NDY2._V1_SX300.jpg,Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",11 Oct 2002,True,92 min,The Transporter,movie,http://www.transportermovie.com/home.html,"Luc Besson, Robert Mark Kamen",2002,tt0293662,6.8,"257,900"
99,"Lillian Adams, Herbert W. Ankrom, Bryan Anthony, Christina Applegate",1 win & 4 nominations.,"$24,430,272",USA,20 Aug 2002,Roger Kumble,"Comedy, Romance",English,32,A girl finds she is forced to educate herself on the etiquette of wooing the opposite sex when she finally meets Mr. Right.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDIyZTkwOGEtYTFlNC00MTU4LWIyNGItYjBlYmFhNDRmYzcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Columbia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",12 Apr 2002,True,88 min,The Sweetest Thing,movie,http://www.sonypictures.com/movies/thesweetestthing,Nancy Pimental,2002,tt0253867,5.1,"49,484"
100,"Adam Sandler, Jackie Sandler, Austin Stout, Kevin Nealon",1 win & 5 nominations.,"$23,341,502",USA,04 Nov 2003,Seth Kearsley,"Animation, Comedy, Musical",English,23,"Davey Stone, an alcoholic with a criminal record, is sentenced to community service under the supervision of an elderly referee. Davey is then faced with trying to reform and abandon his bad habits.",https://ia.media-imdb.com/images/M/MV5BMTk1NTU4NjE5OV5BMl5BanBnXkFtZTYwMTQ3OTY2._V1_SX300.jpg,Columbia Tristar Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",27 Nov 2002,True,76 min,Eight Crazy Nights,movie,http://www.sonypictures.com/movies/eightcrazynights/,"Brooks Arthur, Allen Covert, Brad Isaacs, Adam Sandler",2002,tt0271263,5.3,"19,458"
101,"Robert De Niro, Frances McDormand, James Franco, Eliza Dushku",1 nomination.,"$22,369,941",USA,18 Feb 2003,Michael Caton-Jones,"Crime, Drama, Mystery",English,50,"Vincent Lamarca, whose father was executed for a 1950s kidnapping of a child, grew up to become a police officer, only to see his own son become a murder suspect.",https://ia.media-imdb.com/images/M/MV5BMTIwMjc1MzI3MF5BMl5BanBnXkFtZTYwMjUwMjY3._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",06 Sep 2002,True,108 min,City by the Sea,movie,http://citybythesea.warnerbros.com,"Mike McAlary (article), Ken Hixon (screenplay)",2002,tt0269095,6.1,"22,513"
102,"Nicolas Cage, Tilda Swinton, Meryl Streep, Chris Cooper",Won 1 Oscar. Another 64 wins & 100 nominations.,"$22,184,735",USA,20 May 2003,Spike Jonze,"Comedy, Drama","English, Latin",83,A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.,https://ia.media-imdb.com/images/M/MV5BZjIwZWU0ZDItNzBlNS00MDIwLWFlZjctZTJjODdjZWYxNzczL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Columbia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",14 Feb 2003,True,114 min,Adaptation.,movie,http://www.sonypictures.com/movies/adaptation,"Susan Orlean (book), Charlie Kaufman (screenplay)",2002,tt0268126,7.7,"157,386"
103,"Anna Paquin, Lena Olin, Iain Glen, Giancarlo Giannini",2 wins & 3 nominations.,"$22,036,907","USA, Spain",26 Apr 2005,Jaume Balagueró,Horror,English,15,"A teenage girl moves into a remote countryside house with her family, only to discover that their gloomy new home has a horrifying past that threatens to destroy the family.",https://ia.media-imdb.com/images/M/MV5BYjE1NTI3ZjItYzVjMi00NWY3LThjNTctNjhhNzU5ZjEwZTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Miramax Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '15/100'}]",25 Dec 2004,True,88 min,Darkness,movie,http://movies.fantasticfactory.com/darkness/,"Jaume Balagueró, Fernando de Felipe, Miguel Tejada-Flores (additional dialogue)",2002,tt0273517,5.4,"17,611"
104,"Rider Strong, Jordan Ladd, James DeBello, Cerina Vincent",2 wins & 12 nominations.,"$21,113,424",USA,20 Jan 2004,Eli Roth,Horror,English,56,"A group of five college graduates rent a cabin in the woods and begin to fall victim to a horrifying flesh-eating virus, which attracts the unwanted attention of the homicidal locals.",https://ia.media-imdb.com/images/M/MV5BMTEwNTU3NzM2NDJeQTJeQWpwZ15BbWU2MDY2ODcyNw@@._V1_SX300.jpg,Lion's Gate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",12 Sep 2003,True,93 min,Cabin Fever,movie,http://www.liquiddesign.biz/cabinfever/,"Eli Roth, Randy Pearlstein, Eli Roth (story)",2002,tt0303816,5.6,"67,042"
105,"Derek Luke, Malcolm David Kelley, Cory Hodges, Denzel Washington",19 wins & 22 nominations.,"$20,813,967",USA,20 May 2003,Denzel Washington,"Biography, Drama","English, Japanese",62,"Antwone Fisher, a young navy man, is forced to see a psychiatrist after a violent outburst against a fellow crewman. During the course of treatment a painful past is revealed and a new hope begins.",https://ia.media-imdb.com/images/M/MV5BMDY5MTIyNjEtNGVmYi00MzFkLWE2ODEtZjVjZjc5NGJhZGU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Fox Searchlight Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",10 Jan 2003,True,120 min,Antwone Fisher,movie,http://www2.foxsearchlight.com/antwonefisher/main.php,Antwone Fisher,2002,tt0168786,7.3,"28,949"
106,"Ryan Reynolds, Tara Reid, Tim Matheson, Kal Penn",2 nominations.,"$21,005,329","Germany, USA",20 Aug 2002,Walt Becker,"Comedy, Romance",English,26,The most popular kid on campus meets a beautiful journalist who makes him realize that maybe he's afraid to graduate.,https://ia.media-imdb.com/images/M/MV5BMTM4YjQxYzAtNzAyNy00Zjk1LTk4ZTMtNTUwNTBjMWY1M2IwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Artisan Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",05 Apr 2002,True,92 min,Van Wilder: Party Liaison,movie,http://www.nationallampoon.com/vanwilder,"Brent Goldberg, David Wagner",2002,tt0283111,6.4,"95,016"
107,"Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton, Cliff Curtis",Nominated for 1 Oscar. Another 33 wins & 34 nominations.,"$20,661,128","New Zealand, Germany",28 Oct 2003,Niki Caro,"Drama, Family","English, Maori",80,"A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize.",https://ia.media-imdb.com/images/M/MV5BMjM3MzE2OTEwNF5BMl5BanBnXkFtZTcwNTkyMTg4NA@@._V1_SX300.jpg,Palm Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",29 Aug 2003,True,101 min,Whale Rider,movie,http://www.whaleriderthemovie.co.nz/,"Niki Caro, Witi Ihimaera (book)",2002,tt0298228,7.6,"36,356"
